"player_id","pfr_id","player_name","recent_team","position","games","fantasy_points_ppr","season","ppr_per_game","ppr_rank","ppr_finish_12","ppr_finish_24","ppr_finish_36","ppr_finish_48","ppr_finish_3","ppr_finish_6"
"00-0026237","CaldAn00","A.Caldwell","CIN","WR",12,86.7,2011,7.225,82,0,0,0,0,0,0
"00-0026937","GibsBr00","B.Gibson","LA","WR",14,86.7,2011,6.19285714285714,83,0,0,0,0,0,0
"00-0024272","HestDe99","D.Hester","CHI","WR",12,86.3,2011,7.19166666666667,84,0,0,0,0,0,0
"00-0027026","MassMo00","M.Massaquoi","CLE","WR",14,81.4,2011,5.81428571428571,85,0,0,0,0,0,0
"00-0027912","AlexDa00","D.Alexander","LA","WR",10,81.1,2011,8.11,86,0,0,0,0,0,0
"00-0028002","CobbRa00","R.Cobb","GB","WR",14,81,2011,5.78571428571429,87,0,0,0,0,0,0
"00-0025463","HillJa00","J.Hill","JAX","WR",10,79.7,2011,7.97,88,0,0,0,0,0,0
"00-0024447","AromDe00","D.Aromashodu","MIN","WR",15,78.8,2011,5.25333333333333,89,0,0,0,0,0,0
"00-0028352","SanzDa00","D.Sanzenbach","CHI","WR",13,72.2,2011,5.55384615384615,90,0,0,0,0,0,0
"00-0028091","KerlJe00","J.Kerley","NYJ","WR",12,70.84,2011,5.90333333333333,91,0,0,0,0,0,0
"00-0026210","BennEa00","E.Bennett","CHI","WR",11,66.1,2011,6.00909090909091,92,0,0,0,0,0,0
"00-0024318","SmitBr01","B.Smith","BUF","WR",13,65.7,2011,5.05384615384615,93,0,0,0,0,0,0
"00-0027608",NA,"K.Williams","SF","WR",12,65.3,2011,5.44166666666667,94,0,0,0,0,0,0
"00-0021147","StalDo00","D.Stallworth","WAS","WR",11,65,2011,5.90909090909091,95,0,0,0,0,0,0
"00-0027105","DillJa00","J.Dillard","JAX","WR",13,64.2,2011,4.93846153846154,96,0,0,0,0,0,0
"00-0028020","BrowVi00","V.Brown","LAC","WR",10,63.9,2011,6.39,97,0,0,0,0,0,0
"00-0027685","SandEm00","E.Sanders","PIT","WR",11,63.4,2011,5.76363636363636,98,0,0,0,0,0,0
"00-0026366","SchiCh00","C.Schilens","LV","WR",11,62.1,2011,5.64545454545455,99,0,0,0,0,0,0
"00-0027006","BritKe00","K.Britt","TEN","WR",3,61.9,2011,20.6333333333333,100,0,0,0,0,0,0
"00-0027709","FordJa01","J.Ford","LV","WR",8,60,2011,7.5,101,0,0,0,0,0,0
"00-0025396","GinnTe00","T.Ginn","SF","WR",12,59.8,2011,4.98333333333333,102,0,0,0,0,0,0
"00-0026739","NorwJo00","J.Norwood","CLE","WR",10,55.8,2011,5.58,103,0,0,0,0,0,0
"00-0024297","HagaDe00","D.Hagan","BUF","WR",9,55.2,2011,6.13333333333333,104,0,0,0,0,0,0
"00-0028050","SalaGr00","G.Salas","LA","WR",6,54.2,2011,9.03333333333333,105,0,0,0,0,0,0
"00-0022766","CrayPa00","P.Crayton","LAC","WR",12,53.8,2011,4.48333333333333,106,0,0,0,0,0,0
"00-0027758","CoopRi00","R.Cooper","PHI","WR",8,53.5,2011,6.6875,107,0,0,0,0,0,0
"00-0027964",NA,"J.Baldwin","KC","WR",11,52.4,2011,4.76363636363636,108,0,0,0,0,0,0
"00-0027518","JoneDo00","D.Jones","BUF","WR",8,52.3,2011,6.5375,109,0,0,0,0,0,0
"00-0022811","CotcJe00","J.Cotchery","PIT","WR",10,52,2011,5.2,110,0,0,0,0,0,0
"00-0027089","MurpLo00","L.Murphy","LV","WR",9,52,2011,5.77777777777778,111,0,0,0,0,0,0
"00-0028016","PettAu00","A.Pettis","LA","WR",10,52,2011,5.2,112,0,0,0,0,0,0
"00-0027918","HawkAn00","A.Hawkins","CIN","WR",12,51.8,2011,4.31666666666667,113,0,0,0,0,0,0
"00-0026182","RoyaEd00","E.Royal","DEN","WR",12,51.3,2011,4.275,114,0,0,0,0,0,0
"00-0024756","WillMa00","M.Willis","DEN","WR",14,50.7,2011,3.62142857142857,115,0,0,0,0,0,0
"00-0020397","JohnCh01","C.Ochocinco","NE","WR",14,48.6,2011,3.47142857142857,116,0,0,0,0,0,0
"00-0027220","RoosNa00","N.Roosevelt","BUF","WR",10,47.7,2011,4.77,117,0,0,0,0,0,0
"00-0023452","WillMi03","M.Williams","SEA","WR",12,47.6,2011,3.96666666666667,118,0,0,0,0,0,0
"00-0026314","MorgJo00","J.Morgan","SF","WR",5,43,2011,8.6,119,0,0,0,0,0,0
"00-0027441","WestCh00","C.West","JAX","WR",8,41.3,2011,5.1625,120,0,0,0,0,0,0
"00-0010500","MasoDe00","D.Mason","HOU","WR",11,36,2011,3.27272727272727,121,0,0,0,0,0,0
"00-0023438","EdwaBr00","B.Edwards","SF","WR",9,33.1,2011,3.67777777777778,122,0,0,0,0,0,0
"00-0020438","HousTJ00","T.Houshmandz","LV","WR",6,31.6,2011,5.26666666666667,123,0,0,0,0,0,0
"00-0028017","HankLe00","L.Hankerson","WAS","WR",4,31.3,2011,7.825,124,0,0,0,0,0,0
"00-0026465","ArmsAn00","A.Armstrong","WAS","WR",10,31.2,2011,3.12,125,0,0,0,0,0,0
"00-0026780","OgleKe00","K.Ogletree","DAL","WR",9,29.7,2011,3.3,126,0,0,0,0,0,0
"00-0025438","SmitSt02","S.Smith","PHI","WR",5,29.4,2011,5.88,127,0,0,0,0,0,0
"00-0025466","WalkMi01","M.Sims-Walke","JAX","WR",6,27,2011,4.5,128,0,0,0,0,0,0
"00-0024609","HollJe00","J.Holley","DAL","WR",4,23.9,2011,5.975,129,0,0,0,0,0,0
"00-0027813","AustTe00","T.Austin","WAS","WR",9,23.7,2011,2.63333333333333,130,0,0,0,0,0,0
"00-0027059","TurnPa00","P.Turner","NYJ","WR",8,23.6,2011,2.95,131,0,0,0,0,0,0
"00-0022156","JohnBr02","B.Johnson","HOU","WR",8,21.1,2011,2.6375,132,0,0,0,0,0,0
"00-0023408","CamaGr00","G.Camarillo","MIN","WR",8,21.1,2011,2.6375,133,0,0,0,0,0,0
"00-0024465","AndeDa01","D.Anderson","WAS","WR",5,20.9,2011,4.18,134,0,0,0,0,0,0
"00-0024535","WeemEr00","E.Weems","ATL","WR",5,20,2011,4,135,0,0,0,0,0,0
"00-0022388","CoppTe00","T.Copper","KC","WR",6,19.4,2011,3.23333333333333,136,0,0,0,0,0,0
"00-0023953","HurdSa00","S.Hurd","CHI","WR",7,18.9,2011,2.7,137,0,0,0,0,0,0
"00-0028442","LockRi00","R.Lockette","SEA","WR",2,18.5,2011,9.25,138,0,0,0,0,0,0
"00-0026902","BardRa00","R.Barden","NYG","WR",6,18.4,2011,3.06666666666667,139,0,0,0,0,0,0
"00-0022726","ColbKe00","K.Colbert","KC","WR",6,17.9,2011,2.98333333333333,140,0,0,0,0,0,0
"00-0022807","BerrBe00","B.Berrian","MIN","WR",5,16.1,2011,3.22,141,0,0,0,0,0,0
"00-0022421","MartRu00","R.Martin","BUF","WR",6,15.2,2011,2.53333333333333,142,0,0,0,0,0,0
"00-0024345","HixoDo00","D.Hixon","NYG","WR",2,15,2011,7.5,143,0,0,0,0,0,0
"00-0021647","UrbaJe00","J.Urban","KC","WR",5,14.2,2011,2.84,144,0,0,0,0,0,0
"00-0027150","EdelJu00","J.Edelman","NE","WR",7,14,2011,2,145,0,0,0,0,0,0
"00-0027816","MariMa00","M.Mariani","TEN","WR",11,13.8,2011,1.25454545454545,146,0,0,0,0,0,0
"00-0026173","AverDo00","D.Avery","TEN","WR",4,13.5,2011,3.375,147,0,0,0,0,0,0
"00-0027188","HallCh00","C.Hall","PHI","WR",6,12.3,2011,2.05,148,0,0,0,0,0,0
"00-0022910","EvanLe00","L.Evans","BAL","WR",9,11.4,2011,1.26666666666667,149,0,0,0,0,0,0
"00-0027063",NA,"D.Butler","SEA","WR",4,11.1,2011,2.775,150,0,0,0,0,0,0
"00-0028052","ShorCe00","C.Shorts","JAX","WR",8,11,2011,1.375,151,0,0,0,0,0,0
"00-0023429","DaviRa00","R.Davis","DET","WR",4,10.3,2011,2.575,152,0,0,0,0,0,0
"00-0026035","AmenDa00","D.Amendola","LA","WR",1,9.5,2011,9.5,153,0,0,0,0,0,0
"00-0021570","OsgoKa00","K.Osgood","JAX","WR",5,9.2,2011,1.84,154,0,0,0,0,0,0
"00-0026953","StroSa00","S.Stroughter","TB","WR",3,9.2,2011,3.06666666666667,155,0,0,0,0,0,0
"00-0028288","WillLa01","L.Williams","BAL","WR",7,8.6,2011,1.22857142857143,156,0,0,0,0,0,0
"00-0027618","BankBr00","B.Banks","WAS","WR",3,8.06,2011,2.68666666666667,157,0,0,0,0,0,0
"00-0026536","MillNi00","N.Miller","LA","WR",2,7.8,2011,3.9,158,0,0,0,0,0,0
"00-0026174","ThomDe02","D.Thomas","NYG","WR",3,6.7,2011,2.23333333333333,159,0,0,0,0,0,0
"00-0028105","WhalRy00","R.Whalen","CIN","WR",3,6.7,2011,2.23333333333333,160,0,0,0,0,0,0
"00-0028187","SampDe00","D.Sampson","ARI","WR",5,6.6,2011,1.32,161,0,0,0,0,0,0
"00-0026491","LogaSt00","S.Logan","DET","WR",9,6.1,2011,0.677777777777778,162,0,0,0,0,0,0
"00-0027776","MitcCa00","C.Mitchell","CLE","WR",2,6.1,2011,3.05,163,0,0,0,0,0,0
"00-0027057","TateBr00","B.Tate","CIN","WR",1,6,2011,6,164,0,0,0,0,0,0
"00-0027156","UndeTi00","T.Underwood","NE","WR",4,6,2011,1.5,165,0,0,0,0,0,0
"00-0027585","GoodRi00","R.Goodman","LAC","WR",3,6,2011,2,166,0,0,0,0,0,0
"00-0028045","DurhKr00","K.Durham","SEA","WR",2,6,2011,3,167,0,0,0,0,0,0
"00-0028070","PilaKe00","K.Pilares","CAR","WR",1,6,2011,6,168,0,0,0,0,0,0
"00-0025622","StucCh20","C.Stuckey","ARI","WR",4,5.9,2011,1.475,169,0,0,0,0,0,0
"00-0027693","PricTa00","T.Price","JAX","WR",2,5.9,2011,2.95,170,0,0,0,0,0,0
"00-0028174","BurtSt00","S.Burton","MIN","WR",1,5.8,2011,5.8,171,0,0,0,0,0,0
"00-0027595","WaltBr00","B.Walters","LAC","WR",2,5.7,2011,2.85,172,0,0,0,0,0,0
"00-0023457","ClayMa01","M.Clayton","LA","WR",1,5.6,2011,5.6,173,0,0,0,0,0,0
"00-0027012","RobiBr00","B.Robiskie","CLE","WR",4,5.5,2011,1.375,174,0,0,0,0,0,0
"00-0027687","ShipJo00","J.Shipley","CIN","WR",2,5.4,2011,2.7,175,0,0,0,0,0,0
"00-0028093","PaulNi00","N.Paul","WAS","WR",5,5.2,2011,1.04,176,0,0,0,0,0,0
"00-0026377","ArriAd00","A.Arrington","NO","WR",2,5.1,2011,2.55,177,0,0,0,0,0,0
"00-0028049","GateCl00","E.Gates","MIA","WR",7,4.3,2011,0.614285714285714,178,0,0,0,0,0,0
"00-0026357","SwaiBr00","B.Swain","SF","WR",2,3.5,2011,1.75,179,0,0,0,0,0,0
"00-0023968","SpurMi00","M.Spurlock","TB","WR",5,3.3,2011,0.66,180,0,0,0,0,0,0
"00-0023490","ParrRo00","R.Parrish","BUF","WR",2,2.6,2011,1.3,181,0,0,0,0,0,0
"00-0027920","ArceEm00","E.Arceneaux","MIN","WR",1,2,2011,2,182,0,0,0,0,0,0
"00-0024305","StovMa00","M.Stovall","DET","WR",3,1.8,2011,0.6,183,0,0,0,0,0,0
"00-0015754","StokBr00","B.Stokley","NYG","WR",2,1.7,2011,0.85,184,0,0,0,0,0,0
"00-0027755","ReedDa00","D.Reed","BAL","WR",3,1.6,2011,0.533333333333333,185,0,0,0,0,0,0
"00-0027581","AjirSe00","S.Ajirotutu","CAR","WR",2,1.4,2011,0.7,186,0,0,0,0,0,0
"00-0027692","EdwaAr00","A.Edwards","CAR","WR",2,0.94,2011,0.47,187,0,0,0,0,0,0
"00-0027308","HornJe00","J.Horne","KC","WR",2,0.5,2011,0.25,188,0,0,0,0,0,0
"00-0022064","BattAr00","A.Battle","PIT","WR",1,0,2011,0,189,0,0,0,0,0,0
"00-0022725","ClayMi00","M.Clayton","NYG","WR",1,0,2011,0,190,0,0,0,0,0,0
"00-0025419","GonzAn00","A.Gonzalez","IND","WR",2,0,2011,0,191,0,0,0,0,0,0
"00-0027764","MeieKe00","K.Meier","ATL","WR",1,0,2011,0,192,0,0,0,0,0,0
"00-0028021","JernJe00","J.Jernigan","NYG","WR",2,0,2011,0,193,0,0,0,0,0,0
"00-0028061","DossTa00","T.Doss","BAL","WR",2,0,2011,0,194,0,0,0,0,0,0
"00-0028242","HastJo00","J.Hastings","SF","WR",1,0,2011,0,195,0,0,0,0,0,0
"00-0028417","NewsJa00","J.Newsome","JAX","WR",1,0,2011,0,196,0,0,0,0,0,0
"00-0028543","MaehJe00","J.Maehl","HOU","WR",1,0,2011,0,197,0,0,0,0,0,0
"00-0027656","GronRo00","R.Gronkowski","NE","TE",16,330.9,2011,20.68125,1,1,1,1,1,1,1
"00-0027696","GrahJi00","J.Graham","NO","TE",16,294,2011,18.375,2,1,1,1,1,1,1
"00-0027713","HernAa00","A.Hernandez","NE","TE",14,214.5,2011,15.3214285714286,3,1,1,1,1,1,1
"00-0006101","GonzTo00","T.Gonzalez","ATL","TE",16,209.5,2011,13.09375,4,1,1,1,1,0,1
"00-0022127","WittJa00","J.Witten","DAL","TE",16,203.2,2011,12.7,5,1,1,1,1,0,1
"00-0026996","PettBr00","B.Pettigrew","DET","TE",16,190.7,2011,11.91875,6,1,1,1,1,0,1
"00-0021547","GateAn00","A.Gates","LAC","TE",13,183.8,2011,14.1384615384615,7,1,1,1,1,0,0
"00-0024221","DaviVe00","V.Davis","SF","TE",16,179.7,2011,11.23125,8,1,1,1,1,0,0
"00-0026231","FinlJe00","J.Finley","GB","TE",16,179.7,2011,11.23125,9,1,1,1,1,0,0
"00-0026170","KellDu00","D.Keller","NYJ","TE",16,174.5,2011,10.90625,10,1,1,1,1,0,0
"00-0025549","CeleBr00","B.Celek","PHI","TE",16,173.1,2011,10.81875,11,1,1,1,1,0,0
"00-0022922","WinsKe01","K.Winslow","TB","TE",16,165.3,2011,10.33125,12,1,1,1,1,0,0
"00-0026188","DaviFr01","F.Davis","WAS","TE",12,154.6,2011,12.8833333333333,13,0,1,1,1,0,0
"00-0027873","GresJe00","J.Gresham","CIN","TE",14,149.6,2011,10.6857142857143,14,0,1,1,1,0,0
"00-0024313","DaniOw00","O.Daniels","HOU","TE",15,139.7,2011,9.31333333333333,15,0,1,1,1,0,0
"00-0027061","CookJa02","J.Cook","TEN","TE",16,138.9,2011,8.68125,16,0,1,1,1,0,0
"00-0027675","DickEd00","E.Dickson","BAL","TE",16,136.8,2011,8.55,17,0,1,1,1,0,0
"00-0025418","OlseGr00","G.Olsen","CAR","TE",16,129,2011,8.0625,18,0,1,1,1,0,0
"00-0023465","MillHe00","H.Miller","PIT","TE",16,124.7,2011,7.79375,19,0,1,1,1,0,0
"00-0027259","BallJa21","J.Ballard","NYG","TE",14,122.4,2011,8.74285714285714,20,0,1,1,1,0,0
"00-0025516","ChanSc00","S.Chandler","BUF","TE",14,110.9,2011,7.92142857142857,21,0,1,1,1,0,0
"00-0024268","FasaAn00","A.Fasano","MIA","TE",15,107.1,2011,7.14,22,0,1,1,1,0,0
"00-0021148","ShocJe00","J.Shockey","CAR","TE",15,104.5,2011,6.96666666666667,23,0,1,1,1,0,0
"00-0023630","DreeJo00","J.Dreessen","HOU","TE",16,99.3,2011,6.20625,24,0,1,1,1,0,0
"00-0024276","ScheTo00","T.Scheffler","DET","TE",15,99.2,2011,6.61333333333333,25,0,0,1,1,0,0
"00-0027714","PittDe00","D.Pitta","BAL","TE",14,98.5,2011,7.03571428571429,26,0,0,1,1,0,0
"00-0022054","ShiaVi00","V.Shiancoe","MIN","TE",15,94.9,2011,6.32666666666667,27,0,0,1,1,0,0
"00-0026123","MoorEv00","E.Moore","CLE","TE",13,90.4,2011,6.95384615384615,28,0,0,1,1,0,0
"00-0022943","WatsBe00","B.Watson","CLE","TE",13,90,2011,6.92307692307692,29,0,0,1,1,0,0
"00-0024243","LewiMa00","M.Lewis","JAX","TE",15,85,2011,5.66666666666667,30,0,0,1,1,0,0
"00-0025540","BossKe00","K.Boss","LV","TE",12,82.8,2011,6.9,31,0,0,1,1,0,0
"00-0022165","ClarDa00","D.Clark","IND","TE",10,79.2,2011,7.92,32,0,0,1,1,0,0
"00-0024369","KingJe00","J.King","ARI","TE",13,72.1,2011,5.54615384615385,33,0,0,1,1,0,0
"00-0027981","RudoKy00","K.Rudolph","MIN","TE",14,68.9,2011,4.92142857142857,34,0,0,1,1,0,0
"00-0026298","DaviKe01","K.Davis","CHI","TE",15,68.6,2011,4.57333333333333,35,0,0,1,1,0,0
"00-0023752","FellDa00","D.Fells","DEN","TE",13,60.6,2011,4.66153846153846,36,0,0,1,1,0,0
"00-0027985","KendLa00","L.Kendricks","LA","TE",15,60.4,2011,4.02666666666667,37,0,0,0,1,0,0
"00-0020516","HeapTo00","T.Heap","ARI","TE",7,58.3,2011,8.32857142857143,38,0,0,0,1,0,0
"00-0024389","WalkHu00","D.Walker","SF","TE",12,57.3,2011,4.775,39,0,0,0,1,0,0
"00-0021236","McMiRa01","R.McMichael","LAC","TE",15,57.1,2011,3.80666666666667,40,0,0,0,1,0,0
"00-0024287","PopeLe00","L.Pope","KC","TE",14,54.7,2011,3.90714285714286,41,0,0,0,1,0,0
"00-0027109","CaseJa00","J.Casey","HOU","TE",8,51.1,2011,6.3875,42,0,0,0,1,0,0
"00-0025425","MillZa01","Z.Miller","SEA","TE",13,48.3,2011,3.71538461538462,43,0,0,0,1,0,0
"00-0026267","TammJa00","J.Tamme","IND","TE",9,42.7,2011,4.74444444444444,44,0,0,0,1,0,0
"00-0027725","HarbCl00","C.Harbor","PHI","TE",13,35.3,2011,2.71538461538462,45,0,0,0,1,0,0
"00-0023506","SmitAl02","Al.Smith","CLE","TE",9,33.1,2011,3.67777777777778,46,0,0,0,1,0,0
"00-0026225","StevCr00","C.Stevens","TEN","TE",9,31.6,2011,3.51111111111111,47,0,0,0,1,0,0
"00-0026201","BennMa00","M.Bennett","DAL","TE",10,31.4,2011,3.14,48,0,0,0,1,0,0
"00-0027135","MyerBr00","B.Myers","LV","TE",12,31.1,2011,2.59166666666667,49,0,0,0,0,0,0
"00-0027139","PhilJo00","J.Phillips","DAL","TE",9,31.1,2011,3.45555555555556,50,0,0,0,0,0,0
"00-0027783","McCoAn00","A.McCoy","SEA","TE",11,27.6,2011,2.50909090909091,51,0,0,0,0,0,0
"00-0026957","JohnDa05","D.Johnson","PIT","TE",10,27.1,2011,2.71,52,0,0,0,0,0,0
"00-0026931","PascBe00","B.Pascoe","NYG","TE",10,25.6,2011,2.56,53,0,0,0,0,0,0
"00-0027215","PaulLo00","L.Paulsen","WAS","TE",10,24.8,2011,2.48,54,0,0,0,0,0,0
"00-0025464","SpaeMa00","M.Spaeth","CHI","TE",9,24,2011,2.66666666666667,55,0,0,0,0,0,0
"00-0028007","HousRo01","R.Housler","ARI","TE",8,23.3,2011,2.9125,56,0,0,0,0,0,0
"00-0027202","PalmMi00","M.Palmer","ATL","TE",11,23.2,2011,2.10909090909091,57,0,0,0,0,0,0
"00-0021929","LeexDo00","D.Lee","CIN","TE",6,22.5,2011,3.75,58,0,0,0,0,0,0
"00-0028042","StocLu00","L.Stocker","TB","TE",9,21.2,2011,2.35555555555556,59,0,0,0,0,0,0
"00-0027070","BeckTr00","T.Beckum","NYG","TE",7,20.3,2011,2.9,60,0,0,0,0,0,0
"00-0025542","RosaDa00","D.Rosario","DEN","TE",9,18.7,2011,2.07777777777778,61,0,0,0,0,0,0
"00-0023679","BajeBi00","B.Bajema","LA","TE",8,16.1,2011,2.0125,62,0,0,0,0,0,0
"00-0026658","PottZa99","Z.Potter","JAX","TE",4,16,2011,4,63,0,0,0,0,0,0
"00-0026878","CrabTo00","T.Crabtree","GB","TE",6,15.8,2011,2.63333333333333,64,0,0,0,0,0,0
"00-0026669","ClohCo00","C.Cloherty","JAX","TE",4,15.7,2011,3.925,65,0,0,0,0,0,0
"00-0028550","CochCo00","C.Cochart","CIN","TE",6,15.4,2011,2.56666666666667,66,0,0,0,0,0,0
"00-0027732","HoomMi00","M.Hoomanawan","LA","TE",6,15.3,2011,2.55,67,0,0,0,0,0,0
"00-0022738","CoolCh00","C.Cooley","WAS","TE",5,14.8,2011,2.96,68,0,0,0,0,0,0
"00-0027125","MillZa02","Z.Miller","JAX","TE",2,14.2,2011,7.1,69,0,0,0,0,0,0
"00-0026963","MorrCa00","C.Morrah","SEA","TE",5,13.5,2011,2.7,70,0,0,0,0,0,0
"00-0027761","EldrBr00","B.Eldridge","IND","TE",7,13.5,2011,1.92857142857143,71,0,0,0,0,0,0
"00-0028270","SaunWe00","W.Saunders","PIT","TE",7,12.9,2011,1.84285714285714,72,0,0,0,0,0,0
"00-0027154","OConJa00","J.O'Connell","KC","TE",5,12.2,2011,2.44,73,0,0,0,0,0,0
"00-0028291","BakeJo01","J.Baker","NYJ","TE",4,11.7,2011,2.925,74,0,0,0,0,0,0
"00-0027583","BrocRi00","R.Brockel","CAR","TE",3,11.5,2011,3.83333333333333,75,0,0,0,0,0,0
"00-0021304","GilmJo00","J.Gilmore","NO","TE",5,11,2011,2.2,76,0,0,0,0,0,0
"00-0026008","MullMa00","M.Mulligan","NYJ","TE",6,10.8,2011,1.8,77,0,0,0,0,0,0
"00-0021154","GrahDa00","D.Graham","TEN","TE",5,10.5,2011,2.1,78,0,0,0,0,0,0
"00-0021756","HellWi00","W.Heller","DET","TE",9,10.2,2011,1.13333333333333,79,0,0,0,0,0,0
"00-0028040","CameJo00","J.Cameron","CLE","TE",5,9.3,2011,1.86,80,0,0,0,0,0,0
"00-0027500","CausMi00","M.Caussin","BUF","TE",3,9.1,2011,3.03333333333333,81,0,0,0,0,0,0
"00-0028509","PianZa00","Z.Pianalto","TB","TE",4,8,2011,2,82,0,0,0,0,0,0
"00-0028156",NA,"R.Taylor","GB","TE",1,7.4,2011,7.4,83,0,0,0,0,0,0
"00-0027753","QuarAn00","A.Quarless","GB","TE",4,6.6,2011,1.65,84,0,0,0,0,0,0
"00-0024301","ThomDa02","D.Thomas","NO","TE",5,6.6,2011,1.32,85,0,0,0,0,0,0
"00-0019457","BechAn00","A.Becht","KC","TE",3,5.6,2011,1.86666666666667,86,0,0,0,0,0,0
"00-0027321","CumbJe00","J.Cumberland","NYJ","TE",3,5.5,2011,1.83333333333333,87,0,0,0,0,0,0
"00-0028142","GreeVi00","V.Green","DEN","TE",4,5.4,2011,1.35,88,0,0,0,0,0,0
"00-0028097","SmitLe00","L.Smith","BUF","TE",2,5.1,2011,2.55,89,0,0,0,0,0,0
"00-0026699","BrocKe00","K.Brock","BUF","TE",2,4.7,2011,2.35,90,0,0,0,0,0,0
"00-0027825","DrayJi00","J.Dray","ARI","TE",2,4.5,2011,2.25,91,0,0,0,0,0,0
"00-0026757","SperKo00","K.Sperry","LAC","TE",5,4.2,2011,0.84,92,0,0,0,0,0,0
"00-0027718","GrahGa00","G.Graham","HOU","TE",2,3.4,2011,1.7,93,0,0,0,0,0,0
"00-0028079","WillD.00","D.Williams","GB","TE",4,3.3,2011,0.825,94,0,0,0,0,0,0
"00-0028179","AusbDa00","D.Ausberry","LV","TE",2,3.2,2011,1.6,95,0,0,0,0,0,0
"00-0026908","HillAn00","A.Hill","IND","TE",2,3,2011,1.5,96,0,0,0,0,0,0
"00-0021227","PeelJu00","J.Peelle","SF","TE",4,2.9,2011,0.725,97,0,0,0,0,0,0
"00-0014655","SellMi00","M.Sellers","WAS","TE",2,2.5,2011,1.25,98,0,0,0,0,0,0
"00-0023108","SpacSt00","S.Spach","LA","TE",2,2.2,2011,1.1,99,0,0,0,0,0,0
"00-0027445","MastJe20","J.Mastrud","MIA","TE",2,1.8,2011,0.9,100,0,0,0,0,0,0
"00-0009119","KellRe00","R.Kelly","ATL","TE",2,1.7,2011,0.85,101,0,0,0,0,0,0
"00-0028067","ThomJu00","J.Thomas","DEN","TE",4,1.5,2011,0.375,102,0,0,0,0,0,0
"00-0028267","ReisAl00","A.Reisner","MIN","TE",1,1.5,2011,1.5,103,0,0,0,0,0,0
"00-0009323","KleiJi00","J.Kleinsasse","MIN","TE",5,1.4,2011,0.28,104,0,0,0,0,0,0
"00-0028522","HiggMi00","M.Higgins","NO","TE",1,1.4,2011,1.4,105,0,0,0,0,0,0
"00-0028119","GordRi00","R.Gordon","LV","TE",1,1.2,2011,1.2,106,0,0,0,0,0,0
"00-0026251","RuckMa00","M.Rucker","JAX","TE",1,0,2011,0,107,0,0,0,0,0,0
"00-0027769","OnobFe00","F.Onobun","JAX","TE",1,0,2011,0,108,0,0,0,0,0,0
"00-0028253","YeatWi00","W.Yeatman","MIA","TE",1,0,2011,0,109,0,0,0,0,0,0
"00-0028295","FranCo00","C.Franklin","TB","TE",1,0,2011,0,110,0,0,0,0,0,0
"00-0020531","BreeDr00","D.Brees","NO","QB",16,345.58,2012,21.59875,1,1,1,1,1,1,1
"00-0023459","RodgAa00","A.Rodgers","GB","QB",16,344.6,2012,21.5375,2,1,1,1,1,1,1
"00-0019596","BradTo00","T.Brady","NE","QB",16,344.28,2012,21.5175,3,1,1,1,1,1,1
"00-0027939","NewtCa00","C.Newton","CAR","QB",16,322.86,2012,20.17875,4,1,1,1,1,0,1
"00-0029665","GrifRo01","R.Griffin","WAS","QB",15,317.5,2012,21.1666666666667,5,1,1,1,1,0,1
"00-0010346","MannPe00","P.Manning","DEN","QB",16,310.96,2012,19.435,6,1,1,1,1,0,1
"00-0026143","RyanMa00","M.Ryan","ATL","QB",16,304.86,2012,19.05375,7,1,1,1,1,0,0
"00-0021678","RomoTo00","T.Romo","DAL","QB",16,279.92,2012,17.495,8,1,1,1,1,0,0
"00-0026498","StafMa00","M.Stafford","DET","QB",16,276.58,2012,17.28625,9,1,1,1,1,0,0
"00-0029668","LuckAn00","A.Luck","IND","QB",16,276.46,2012,17.27875,10,1,1,1,1,0,0
"00-0029263","WilsRu00","R.Wilson","SEA","QB",16,275.62,2012,17.22625,11,1,1,1,1,0,0
"00-0027973","DaltAn00","A.Dalton","CIN","QB",16,250.76,2012,15.6725,12,1,1,1,1,0,0
"00-0026993","FreeJo00","J.Freeman","TB","QB",16,248.5,2012,15.53125,13,0,1,1,1,0,0
"00-0026158","FlacJo00","J.Flacco","BAL","QB",16,234.88,2012,14.68,14,0,1,1,1,0,0
"00-0022803","MannEl00","E.Manning","NYG","QB",16,232.92,2012,14.5575,15,0,1,1,1,0,0
"00-0027854","BradSa00","S.Bradford","LA","QB",16,230.48,2012,14.405,16,0,1,1,1,0,0
"00-0021429","PalmCa00","C.Palmer","LV","QB",15,224.32,2012,14.9546666666667,17,0,1,1,1,0,0
"00-0022787","SchaMa00","M.Schaub","HOU","QB",16,223.82,2012,13.98875,18,0,1,1,1,0,0
"00-0022924","RoetBe00","B.Roethlisbe","PIT","QB",13,223.8,2012,17.2153846153846,19,0,1,1,1,0,0
"00-0023682","FitzRy00","R.Fitzpatric","BUF","QB",16,213.7,2012,13.35625,20,0,1,1,1,0,0
"00-0022942","RivePh00","P.Rivers","LAC","QB",16,208.24,2012,13.015,21,0,1,1,1,0,0
"00-0027950","PondCh00","C.Ponder","MIN","QB",16,194.2,2012,12.1375,22,0,1,1,1,0,0
"00-0024226","CutlJa00","J.Cutler","CHI","QB",15,184.62,2012,12.308,23,0,1,1,1,0,0
"00-0029701","TannRy00","R.Tannehill","MIA","QB",16,182.86,2012,11.42875,24,0,1,1,1,0,0
