season,gsis_id,player_name,position,category,pos_rank,points,finish_3,finish_6,finish_12,finish_24,finish_36,finish_48
2023,00-0029249,Melvin Ingram,EDGE,fantasy_points_tackles,179,13.5,0,0,0,0,0,0
2023,00-0033347,Josh Tupou,DT,fantasy_points_tackles,109,13.5,0,0,0,0,0,0
2023,00-0034657,Matt Dickerson,DT,fantasy_points_tackles,110,13.5,0,0,0,0,0,0
2023,00-0036262,Davon Hamilton,DT,fantasy_points_tackles,111,13.5,0,0,0,0,0,0
2023,00-0037269,Eric Johnson,DT,fantasy_points_tackles,112,13.5,0,0,0,0,0,0
2023,00-0037810,Troy Andersen,LB,fantasy_points_tackles,97,13.5,0,0,0,0,0,0
2023,00-0034248,Elijah Campbell,S,fantasy_points_tackles,127,13,0,0,0,0,0,0
2023,00-0035696,Duke Shelley,CB,fantasy_points_tackles,162,13,0,0,0,0,0,0
2023,00-0036002,Elijah Riley,S,fantasy_points_tackles,128,13,0,0,0,0,0,0
2023,00-0037203,LaBryan Ray,EDGE,fantasy_points_tackles,180,13,0,0,0,0,0,0
2023,00-0037296,Gregory Junior,CB,fantasy_points_tackles,163,13,0,0,0,0,0,0
2023,00-0037544,Nephi Sewell,LB,fantasy_points_tackles,98,13,0,0,0,0,0,0
2023,00-0038553,Daiyan Henley,LB,fantasy_points_tackles,99,13,0,0,0,0,0,0
2023,00-0038587,Jammie Robinson,S,fantasy_points_tackles,129,13,0,0,0,0,0,0
2023,00-0032655,Romeo Okwara,EDGE,fantasy_points_tackles,181,12.5,0,0,0,0,0,0
2023,00-0033557,Jalen Reeves-Maybin,EDGE,fantasy_points_tackles,182,12.5,0,0,0,0,0,0
2023,00-0036948,Ta'Quon Graham,EDGE,fantasy_points_tackles,183,12.5,0,0,0,0,0,0
2023,00-0037260,D.J. Davidson,DT,fantasy_points_tackles,113,12.5,0,0,0,0,0,0
2023,00-0039013,Nolan Smith,EDGE,fantasy_points_tackles,184,12.5,0,0,0,0,0,0
2023,00-0028008,Justin Houston,EDGE,fantasy_points_tackles,185,12,0,0,0,0,0,0
2023,00-0033038,Eric Murray,S,fantasy_points_tackles,130,12,0,0,0,0,0,0
2023,00-0033588,Isaac Rochell,EDGE,fantasy_points_tackles,186,12,0,0,0,0,0,0
2023,00-0034591,J.C. Jackson,CB,fantasy_points_tackles,164,12,0,0,0,0,0,0
2023,00-0037811,Chad Muma,LB,fantasy_points_tackles,100,12,0,0,0,0,0,0
2023,00-0038574,Isaiah McGuire,EDGE,fantasy_points_tackles,187,12,0,0,0,0,0,0
2023,00-0039061,Desjuan Johnson,DT,fantasy_points_tackles,114,12,0,0,0,0,0,0
2023,00-0034163,Jake Martin,EDGE,fantasy_points_tackles,188,11.5,0,0,0,0,0,0
2023,00-0035591,Justin Hollins,EDGE,fantasy_points_tackles,189,11.5,0,0,0,0,0,0
2023,00-0036237,Larrell Murchison,DT,fantasy_points_tackles,115,11.5,0,0,0,0,0,0
2023,00-0036878,Janarius Robinson,EDGE,fantasy_points_tackles,190,11.5,0,0,0,0,0,0
2023,00-0038523,Kahlef Hailassie,CB,fantasy_points_tackles,165,11.5,0,0,0,0,0,0
2023,00-0038614,Scott Matlock,DT,fantasy_points_tackles,116,11.5,0,0,0,0,0,0
2023,00-0031550,Shaq Thompson,LB,fantasy_points_tackles,101,11,0,0,0,0,0,0
2023,00-0032197,Randy Gregory,EDGE,fantasy_points_tackles,191,11,0,0,0,0,0,0
2023,00-0032891,Daryl Worley,S,fantasy_points_tackles,131,11,0,0,0,0,0,0
2023,00-0033926,Shaquill Griffin,CB,fantasy_points_tackles,166,11,0,0,0,0,0,0
2023,00-0034992,Armon Watts,DT,fantasy_points_tackles,117,11,0,0,0,0,0,0
2023,00-0035142,Ugochukwu Amadi,S,fantasy_points_tackles,132,11,0,0,0,0,0,0
2023,00-0035244,Lonnie Johnson,CB,fantasy_points_tackles,167,11,0,0,0,0,0,0
2023,00-0036204,Lacale London,DT,fantasy_points_tackles,118,11,0,0,0,0,0,0
2023,00-0037356,Ben Stille,DT,fantasy_points_tackles,119,11,0,0,0,0,0,0
2023,00-0038142,David Ojabo,EDGE,fantasy_points_tackles,192,11,0,0,0,0,0,0
2023,00-0038600,Owen Pappoe,LB,fantasy_points_tackles,102,11,0,0,0,0,0,0
2023,00-0038625,Dee Winters,LB,fantasy_points_tackles,103,11,0,0,0,0,0,0
2023,00-0039049,SirVocea Dennis,LB,fantasy_points_tackles,104,11,0,0,0,0,0,0
2023,00-0039143,Isaiah Foskey,EDGE,fantasy_points_tackles,193,11,0,0,0,0,0,0
2023,00-0030383,Duron Harmon,S,fantasy_points_tackles,133,10.5,0,0,0,0,0,0
2023,00-0033563,Carlos Watkins,EDGE,fantasy_points_tackles,194,10.5,0,0,0,0,0,0
2023,00-0034587,Abdullah Anderson,DT,fantasy_points_tackles,120,10.5,0,0,0,0,0,0
2023,00-0036954,Levi Onwuzurike,EDGE,fantasy_points_tackles,195,10.5,0,0,0,0,0,0
2023,00-0038381,Kyu Blu Kelly,CB,fantasy_points_tackles,168,10.5,0,0,0,0,0,0
2023,00-0038940,Tyler Lacy,EDGE,fantasy_points_tackles,196,10.5,0,0,0,0,0,0
2023,00-0038958,Markees Watts,EDGE,fantasy_points_tackles,197,10.5,0,0,0,0,0,0
2023,00-0027723,Al Woods,DT,fantasy_points_tackles,121,10,0,0,0,0,0,0
2023,00-0034274,Parry Nickerson,CB,fantasy_points_tackles,169,10,0,0,0,0,0,0
2023,00-0034344,Marcus Davenport,EDGE,fantasy_points_tackles,198,10,0,0,0,0,0,0
2023,00-0035862,Essang Bassey,CB,fantasy_points_tackles,170,10,0,0,0,0,0,0
2023,00-0036553,Carlos Basham,EDGE,fantasy_points_tackles,199,10,0,0,0,0,0,0
2023,00-0037493,Mike Brown,S,fantasy_points_tackles,134,10,0,0,0,0,0,0
2023,00-0037521,Tayler Hawkins,S,fantasy_points_tackles,135,10,0,0,0,0,0,0
2023,00-0037633,Jake Hummel,LB,fantasy_points_tackles,105,10,0,0,0,0,0,0
2023,00-0038423,Jalen Harris,EDGE,fantasy_points_tackles,200,10,0,0,0,0,0,0
2023,00-0034234,Poona Ford,EDGE,fantasy_points_tackles,201,9.5,0,0,0,0,0,0
2023,00-0036901,Eric Stokes,CB,fantasy_points_tackles,171,9.5,0,0,0,0,0,0
2023,00-0037082,Dominique Robinson,EDGE,fantasy_points_tackles,202,9.5,0,0,0,0,0,0
2023,00-0038535,D.J. Johnson,EDGE,fantasy_points_tackles,203,9.5,0,0,0,0,0,0
2023,00-0039031,Adetomiwa Adebawore,DT,fantasy_points_tackles,122,9.5,0,0,0,0,0,0
2023,00-0032774,Deon Bush,S,fantasy_points_tackles,136,9,0,0,0,0,0,0
2023,00-0035444,Jordan Kunaszyk,LB,fantasy_points_tackles,106,9,0,0,0,0,0,0
2023,00-0035591,Justin Hollins,EDGE,fantasy_points_tackles,204,9,0,0,0,0,0,0
2023,00-0036302,Jaylinn Hawkins,S,fantasy_points_tackles,137,9,0,0,0,0,0,0
2023,00-0036661,Israel Mukuamu,S,fantasy_points_tackles,138,9,0,0,0,0,0,0
2023,00-0036844,Garret Wallow,EDGE,fantasy_points_tackles,205,9,0,0,0,0,0,0
2023,00-0037271,D'Marco Jackson,LB,fantasy_points_tackles,107,9,0,0,0,0,0,0
2023,00-0037457,Jake Hansen,EDGE,fantasy_points_tackles,206,9,0,0,0,0,0,0
2023,00-0039134,Tre'Vius Tomlinson,CB,fantasy_points_tackles,172,9,0,0,0,0,0,0
2023,00-0034264,Jalyn Holmes,EDGE,fantasy_points_tackles,207,8.5,0,0,0,0,0,0
2023,00-0036705,Sam Kamara,EDGE,fantasy_points_tackles,208,8.5,0,0,0,0,0,0
2023,00-0037330,Jesse Luketa,EDGE,fantasy_points_tackles,209,8.5,0,0,0,0,0,0
2023,00-0031584,Adrian Amos,S,fantasy_points_tackles,139,8,0,0,0,0,0,0
2023,00-0032412,Dean Lowry,EDGE,fantasy_points_tackles,210,8,0,0,0,0,0,0
2023,00-0032496,Matthias Farley,S,fantasy_points_tackles,140,8,0,0,0,0,0,0
2023,00-0034391,Siran Neal,CB,fantasy_points_tackles,173,8,0,0,0,0,0,0
2023,00-0034424,Matthew Adams,EDGE,fantasy_points_tackles,211,8,0,0,0,0,0,0
2023,00-0034490,Ezekiel Turner,LB,fantasy_points_tackles,108,8,0,0,0,0,0,0
2023,00-0034743,Rashaan Evans,LB,fantasy_points_tackles,109,8,0,0,0,0,0,0
2023,00-0034810,Sebastian Joseph,DT,fantasy_points_tackles,123,8,0,0,0,0,0,0
2023,00-0035346,Nik Needham,CB,fantasy_points_tackles,174,8,0,0,0,0,0,0
2023,00-0035665,David Long,CB,fantasy_points_tackles,175,8,0,0,0,0,0,0
2023,00-0037253,Marcus Jones,CB,fantasy_points_tackles,176,8,0,0,0,0,0,0
2023,00-0037536,Vincent Gray,CB,fantasy_points_tackles,177,8,0,0,0,0,0,0
2023,00-0038091,J.T. Woods,S,fantasy_points_tackles,141,8,0,0,0,0,0,0
2023,00-0038978,Byron Young,DT,fantasy_points_tackles,124,8,0,0,0,0,0,0
2023,00-0033010,Sheldon Day,DT,fantasy_points_tackles,125,7.5,0,0,0,0,0,0
2023,00-0037515,Zach VanValkenburg,EDGE,fantasy_points_tackles,212,7.5,0,0,0,0,0,0
2023,00-0038475,Alex Cook,S,fantasy_points_tackles,142,7.5,0,0,0,0,0,0
2023,00-0038506,Jordon Riley,DT,fantasy_points_tackles,126,7.5,0,0,0,0,0,0
2023,00-0034545,Brandon Facyson,CB,fantasy_points_tackles,178,7,0,0,0,0,0,0
2023,00-0036124,Khalil Dorsey,CB,fantasy_points_tackles,179,7,0,0,0,0,0,0
2023,00-0036649,Quinton Bohanna,DT,fantasy_points_tackles,127,7,0,0,0,0,0,0
2023,00-0036867,Chris Rumph,EDGE,fantasy_points_tackles,213,7,0,0,0,0,0,0
2023,00-0036881,Jay Tufele,DT,fantasy_points_tackles,128,7,0,0,0,0,0,0
2023,00-0037461,Tristin McCollum,S,fantasy_points_tackles,143,7,0,0,0,0,0,0
2023,00-0037711,Jeremiah Pharms,EDGE,fantasy_points_tackles,214,7,0,0,0,0,0,0
2023,00-0038674,Divaad Wilson,CB,fantasy_points_tackles,180,7,0,0,0,0,0,0
2023,00-0038877,D'Shawn Jamison,CB,fantasy_points_tackles,181,7,0,0,0,0,0,0
2023,00-0039060,Jason Taylor,S,fantasy_points_tackles,144,7,0,0,0,0,0,0
2023,00-0035255,Kendall Sheffield,CB,fantasy_points_tackles,182,6.5,0,0,0,0,0,0
2023,00-0035946,Myles Adams,EDGE,fantasy_points_tackles,215,6.5,0,0,0,0,0,0
2023,00-0036695,Naquan Jones,DT,fantasy_points_tackles,129,6.5,0,0,0,0,0,0
2023,00-0037179,Jeremiah Moon,EDGE,fantasy_points_tackles,216,6.5,0,0,0,0,0,0
2023,00-0037751,Myjai Sanders,EDGE,fantasy_points_tackles,217,6.5,0,0,0,0,0,0
2023,00-0038986,Nic Jones,CB,fantasy_points_tackles,183,6.5,0,0,0,0,0,0
2023,00-0033595,Pat O'Connor,EDGE,fantasy_points_tackles,218,6,0,0,0,0,0,0
2023,00-0035437,Roderic Teamer,S,fantasy_points_tackles,145,6,0,0,0,0,0,0
2023,00-0036045,Cam Gill,EDGE,fantasy_points_tackles,219,6,0,0,0,0,0,0
2023,00-0037136,Mario Goodrich,CB,fantasy_points_tackles,184,6,0,0,0,0,0,0
2023,00-0037375,Christopher Hinton,DT,fantasy_points_tackles,130,6,0,0,0,0,0,0
2023,00-0037468,Raheem Layne,S,fantasy_points_tackles,146,6,0,0,0,0,0,0
2023,00-0038368,Quindell Johnson,S,fantasy_points_tackles,147,6,0,0,0,0,0,0
2023,00-0038489,Ben VanSumeren,LB,fantasy_points_tackles,110,6,0,0,0,0,0,0
2023,00-0038737,Isaiah Land,EDGE,fantasy_points_tackles,220,6,0,0,0,0,0,0
2023,00-0038584,Jaquelin Roy,DT,fantasy_points_tackles,131,5.5,0,0,0,0,0,0
2023,00-0027862,Tyson Alualu,DT,fantasy_points_tackles,132,5,0,0,0,0,0,0
2023,00-0034446,Jalen Davis,CB,fantasy_points_tackles,185,5,0,0,0,0,0,0
2023,00-0036802,Jon Rhattigan,EDGE,fantasy_points_tackles,221,5,0,0,0,0,0,0
2023,00-0036986,Nahshon Wright,CB,fantasy_points_tackles,186,5,0,0,0,0,0,0
2023,00-0037057,Keir Thomas,EDGE,fantasy_points_tackles,222,5,0,0,0,0,0,0
2023,00-0037830,Samuel Womack,CB,fantasy_points_tackles,187,5,0,0,0,0,0,0
2023,00-0038099,Phidarian Mathis,DT,fantasy_points_tackles,133,5,0,0,0,0,0,0
2023,00-0038388,Darius Rush,CB,fantasy_points_tackles,188,5,0,0,0,0,0,0
2023,00-0038578,Jay Ward,S,fantasy_points_tackles,148,5,0,0,0,0,0,0
2023,00-0038635,Andre Jones,EDGE,fantasy_points_tackles,223,5,0,0,0,0,0,0
2023,00-0039076,Nick Hampton,EDGE,fantasy_points_tackles,224,5,0,0,0,0,0,0
2023,00-0029193,Bruce Irvin,EDGE,fantasy_points_tackles,225,4.5,0,0,0,0,0,0
2023,00-0030757,Mike Pennel,DT,fantasy_points_tackles,134,4.5,0,0,0,0,0,0
2023,00-0030946,Kerry Hyder,EDGE,fantasy_points_tackles,226,4.5,0,0,0,0,0,0
2023,00-0030946,Kerry Hyder,EDGE,fantasy_points_tackles,227,4.5,0,0,0,0,0,0
2023,00-0034185,Tyler Lancaster,DT,fantasy_points_tackles,135,4.5,0,0,0,0,0,0
2023,00-0034461,Bruce Hector,DT,fantasy_points_tackles,136,4.5,0,0,0,0,0,0
2023,00-0037832,Kalia Davis,DT,fantasy_points_tackles,137,4.5,0,0,0,0,0,0
2023,00-0038603,Robert Beal,EDGE,fantasy_points_tackles,228,4.5,0,0,0,0,0,0
2023,00-0038624,Ameer Speed,S,fantasy_points_tackles,149,4.5,0,0,0,0,0,0
2023,00-0032210,Frank Clark,EDGE,fantasy_points_tackles,229,4,0,0,0,0,0,0
2023,00-0032210,Frank Clark,EDGE,fantasy_points_tackles,230,4,0,0,0,0,0,0
2023,00-0033052,Jaylon Smith,LB,fantasy_points_tackles,111,4,0,0,0,0,0,0
2023,00-0034145,Chris Lammons,CB,fantasy_points_tackles,189,4,0,0,0,0,0,0
2023,00-0034251,Daniel Ekuale,DT,fantasy_points_tackles,138,4,0,0,0,0,0,0
2023,00-0034320,Kentavius Street,DT,fantasy_points_tackles,139,4,0,0,0,0,0,0
2023,00-0034496,Sean Chandler,S,fantasy_points_tackles,150,4,0,0,0,0,0,0
2023,00-0034990,Ka'dar Hollman,CB,fantasy_points_tackles,190,4,0,0,0,0,0,0
2023,00-0035241,Joejuan Williams,CB,fantasy_points_tackles,191,4,0,0,0,0,0,0
2023,00-0035365,Tae Hayes,CB,fantasy_points_tackles,192,4,0,0,0,0,0,0
2023,00-0035636,L.J. Collier,EDGE,fantasy_points_tackles,231,4,0,0,0,0,0,0
2023,00-0036181,Teair Tart,DT,fantasy_points_tackles,140,4,0,0,0,0,0,0
2023,00-0036305,Trevis Gipson,EDGE,fantasy_points_tackles,232,4,0,0,0,0,0,0
2023,00-0036314,Markus Bailey,LB,fantasy_points_tackles,112,4,0,0,0,0,0,0
2023,00-0036576,Phil Hoskins,DT,fantasy_points_tackles,141,4,0,0,0,0,0,0
2023,00-0036649,Quinton Bohanna,DT,fantasy_points_tackles,142,4,0,0,0,0,0,0
2023,00-0036672,Grant Stuard,LB,fantasy_points_tackles,113,4,0,0,0,0,0,0
2023,00-0036870,Buddy Johnson,LB,fantasy_points_tackles,114,4,0,0,0,0,0,0
2023,00-0036935,Kelvin Joseph,CB,fantasy_points_tackles,193,4,0,0,0,0,0,0
2023,00-0037051,Elijah Garcia,EDGE,fantasy_points_tackles,233,4,0,0,0,0,0,0
2023,00-0037141,Joey Blount,S,fantasy_points_tackles,151,4,0,0,0,0,0,0
2023,00-0037298,Sam Roberts,EDGE,fantasy_points_tackles,234,4,0,0,0,0,0,0
2023,00-0037627,Mike Greene,DT,fantasy_points_tackles,143,4,0,0,0,0,0,0
2023,00-0038405,Travis Bell,DT,fantasy_points_tackles,144,4,0,0,0,0,0,0
2023,00-0038591,Mike Morris,EDGE,fantasy_points_tackles,235,4,0,0,0,0,0,0
2023,00-0038594,Darrell Luter,CB,fantasy_points_tackles,194,4,0,0,0,0,0,0
2023,00-0038624,Ameer Speed,S,fantasy_points_tackles,152,4,0,0,0,0,0,0
2023,00-0038782,Eku Leota,EDGE,fantasy_points_tackles,236,4,0,0,0,0,0,0
2023,00-0038850,T.K. McLendon,EDGE,fantasy_points_tackles,237,4,0,0,0,0,0,0
2023,00-0038985,Keondre Coburn,DT,fantasy_points_tackles,145,4,0,0,0,0,0,0
2023,00-0038093,Neil Farrell,DT,fantasy_points_tackles,146,3.5,0,0,0,0,0,0
2023,00-0027940,Von Miller,EDGE,fantasy_points_tackles,238,3,0,0,0,0,0,0
2023,00-0032408,Blake Martinez,LB,fantasy_points_tackles,115,3,0,0,0,0,0,0
2023,00-0032942,Kevon Seymour,CB,fantasy_points_tackles,195,3,0,0,0,0,0,0
2023,00-0033463,Carl Lawson,EDGE,fantasy_points_tackles,239,3,0,0,0,0,0,0
2023,00-0034310,Craig James,CB,fantasy_points_tackles,196,3,0,0,0,0,0,0
2023,00-0035928,Eric Banks,DT,fantasy_points_tackles,147,3,0,0,0,0,0,0
2023,00-0036341,Khalid Kareem,EDGE,fantasy_points_tackles,240,3,0,0,0,0,0,0
2023,00-0036855,Earnest Brown,EDGE,fantasy_points_tackles,241,3,0,0,0,0,0,0
2023,00-0037095,Christian Holmes,CB,fantasy_points_tackles,197,3,0,0,0,0,0,0
2023,00-0037129,Josh Blackwell,CB,fantasy_points_tackles,198,3,0,0,0,0,0,0
2023,00-0037431,Kingsley Jonathan,EDGE,fantasy_points_tackles,242,3,0,0,0,0,0,0
2023,00-0037813,Channing Tindall,LB,fantasy_points_tackles,116,3,0,0,0,0,0,0
2023,00-0037833,Tariq Castro-Fields,CB,fantasy_points_tackles,199,3,0,0,0,0,0,0
2023,00-0038119,Jalyn Armour-Davis,CB,fantasy_points_tackles,200,3,0,0,0,0,0,0
2023,00-0038390,Noah Sewell,LB,fantasy_points_tackles,117,3,0,0,0,0,0,0
2023,00-0038412,Moro Ojomo,DT,fantasy_points_tackles,148,3,0,0,0,0,0,0
2023,00-0038613,Jerrick Reed,S,fantasy_points_tackles,153,3,0,0,0,0,0,0
2023,00-0038742,Tyrus Wheat,EDGE,fantasy_points_tackles,243,3,0,0,0,0,0,0
2023,00-0033876,Derek Barnett,EDGE,fantasy_points_tackles,244,2.5,0,0,0,0,0,0
2023,00-0034835,Malik Jefferson,EDGE,fantasy_points_tackles,245,2.5,0,0,0,0,0,0
2023,00-0027867,Jason Pierre-Paul,EDGE,fantasy_points_tackles,246,2,0,0,0,0,0,0
2023,00-0027872,Kareem Jackson,S,fantasy_points_tackles,154,2,0,0,0,0,0,0
2023,00-0028292,Nick Bellore,LB,fantasy_points_tackles,118,2,0,0,0,0,0,0
2023,00-0029285,Josh Norman,CB,fantasy_points_tackles,201,2,0,0,0,0,0,0
2023,00-0031256,Anthony Barr,EDGE,fantasy_points_tackles,247,2,0,0,0,0,0,0
2023,00-0031500,Efe Obada,EDGE,fantasy_points_tackles,248,2,0,0,0,0,0,0
2023,00-0032162,T.Y. McGill,DT,fantasy_points_tackles,149,2,0,0,0,0,0,0
2023,00-0032366,Tyler Matakevich,LB,fantasy_points_tackles,119,2,0,0,0,0,0,0
2023,00-0032402,Hassan Ridgeway,DT,fantasy_points_tackles,150,2,0,0,0,0,0,0
2023,00-0033716,Calvin Munson,LB,fantasy_points_tackles,120,2,0,0,0,0,0,0
2023,00-0033913,Chris Wormley,EDGE,fantasy_points_tackles,249,2,0,0,0,0,0,0
2023,00-0033963,Tanzel Smart,DT,fantasy_points_tackles,151,2,0,0,0,0,0,0
2023,00-0034091,George Odum,S,fantasy_points_tackles,155,2,0,0,0,0,0,0
2023,00-0034726,Dallin Leavitt,S,fantasy_points_tackles,156,2,0,0,0,0,0,0
2023,00-0034902,Sam Eguavoen,LB,fantasy_points_tackles,121,2,0,0,0,0,0,0
2023,00-0034954,Malik Reed,EDGE,fantasy_points_tackles,250,2,0,0,0,0,0,0
2023,00-0035076,Curtis Bolton,EDGE,fantasy_points_tackles,251,2,0,0,0,0,0,0
2023,00-0035098,Micah Abernathy,S,fantasy_points_tackles,157,2,0,0,0,0,0,0
2023,00-0035507,Kyle Phillips,EDGE,fantasy_points_tackles,252,2,0,0,0,0,0,0
2023,00-0035607,Marquise Copeland,DT,fantasy_points_tackles,152,2,0,0,0,0,0,0
2023,00-0035632,Amani Hooker,S,fantasy_points_tackles,158,2,0,0,0,0,0,0
2023,00-0035708,Oshane Ximines,EDGE,fantasy_points_tackles,253,2,0,0,0,0,0,0
2023,00-0035795,James Pierre,CB,fantasy_points_tackles,202,2,0,0,0,0,0,0
2023,00-0035903,Joe Gaziano,EDGE,fantasy_points_tackles,254,2,0,0,0,0,0,0
2023,00-0035910,T.J. Smith,DT,fantasy_points_tackles,153,2,0,0,0,0,0,0
2023,00-0036147,Shyheim Carter,S,fantasy_points_tackles,159,2,0,0,0,0,0,0
2023,00-0036289,Ross Blacklock,DT,fantasy_points_tackles,154,2,0,0,0,0,0,0
2023,00-0036302,Jaylinn Hawkins,S,fantasy_points_tackles,160,2,0,0,0,0,0,0
2023,00-0036303,Josiah Scott,CB,fantasy_points_tackles,203,2,0,0,0,0,0,0
2023,00-0036307,Kindle Vildor,CB,fantasy_points_tackles,204,2,0,0,0,0,0,0
2023,00-0036644,Cameron McGrone,LB,fantasy_points_tackles,122,2,0,0,0,0,0,0
2023,00-0036645,Shemar Jean-Charles,CB,fantasy_points_tackles,205,2,0,0,0,0,0,0
2023,00-0036728,Curtis Robinson,LB,fantasy_points_tackles,123,2,0,0,0,0,0,0
2023,00-0036752,A.J. Parker,CB,fantasy_points_tackles,206,2,0,0,0,0,0,0
2023,00-0036888,Damar Hamlin,S,fantasy_points_tackles,161,2,0,0,0,0,0,0
2023,00-0037289,Malcolm Rodriguez,LB,fantasy_points_tackles,124,2,0,0,0,0,0,0
2023,00-0037310,James Houston,EDGE,fantasy_points_tackles,255,2,0,0,0,0,0,0
2023,00-0037312,Chance Campbell,LB,fantasy_points_tackles,125,2,0,0,0,0,0,0
2023,00-0037315,Cameron Goode,EDGE,fantasy_points_tackles,256,2,0,0,0,0,0,0
2023,00-0037318,Baylon Spector,EDGE,fantasy_points_tackles,257,2,0,0,0,0,0,0
2023,00-0037822,Brian Asamoah,LB,fantasy_points_tackles,126,2,0,0,0,0,0,0
2023,00-0038126,Perrion Winfrey,DT,fantasy_points_tackles,155,2,0,0,0,0,0,0
2023,00-0038580,Yasir Abdullah,EDGE,fantasy_points_tackles,258,2,0,0,0,0,0,0
2023,00-0038634,Nesta Jade Silvera,DT,fantasy_points_tackles,156,2,0,0,0,0,0,0
2023,00-0038642,D.J. Ivey,CB,fantasy_points_tackles,207,2,0,0,0,0,0,0
2023,00-0038653,Cory Durden,DT,fantasy_points_tackles,157,2,0,0,0,0,0,0
2023,00-0038694,Brandon Pili,DT,fantasy_points_tackles,158,2,0,0,0,0,0,0
2023,00-0038717,Tanner McCalister,S,fantasy_points_tackles,162,2,0,0,0,0,0,0
2023,00-0038791,Thomas Incoom,EDGE,fantasy_points_tackles,259,2,0,0,0,0,0,0
2023,00-0038812,Jaylin Williams,CB,fantasy_points_tackles,208,2,0,0,0,0,0,0
2023,00-0038827,Derrek Pitts,CB,fantasy_points_tackles,209,2,0,0,0,0,0,0
2023,00-0038865,Andrew Farmer,EDGE,fantasy_points_tackles,260,2,0,0,0,0,0,0
2023,00-0038939,Brodric Martin,DT,fantasy_points_tackles,159,2,0,0,0,0,0,0
2023,00-0038983,B.J. Thompson,EDGE,fantasy_points_tackles,261,2,0,0,0,0,0,0
2023,00-0039051,Josh Hayes,CB,fantasy_points_tackles,210,2,0,0,0,0,0,0
2023,00-0039133,Cam Smith,CB,fantasy_points_tackles,211,2,0,0,0,0,0,0
2023,00-0039135,Ochaun Mathis,EDGE,fantasy_points_tackles,262,2,0,0,0,0,0,0
2023,00-0038985,Keondre Coburn,DT,fantasy_points_tackles,160,1.5,0,0,0,0,0,0
2023,00-0031357,C.J. Goodwin,CB,fantasy_points_tackles,212,1,0,0,0,0,0,0
2023,00-0031587,Bobby McCain,S,fantasy_points_tackles,163,1,0,0,0,0,0,0
2023,00-0033716,Calvin Munson,LB,fantasy_points_tackles,127,1,0,0,0,0,0,0
2023,00-0034125,Kendal Vickers,DT,fantasy_points_tackles,161,1,0,0,0,0,0,0
2023,00-0034363,Deadrin Senat,DT,fantasy_points_tackles,162,1,0,0,0,0,0,0
2023,00-0036462,Innis Gaines,S,fantasy_points_tackles,164,1,0,0,0,0,0,0
2023,00-0036926,Payton Turner,EDGE,fantasy_points_tackles,263,1,0,0,0,0,0,0
2023,00-0037205,Brenden Schooler,S,fantasy_points_tackles,165,1,0,0,0,0,0,0
2023,00-0037293,Devin Harper,LB,fantasy_points_tackles,128,1,0,0,0,0,0,0
2023,00-0037474,Ty Shelby,EDGE,fantasy_points_tackles,264,1,0,0,0,0,0,0
2023,00-0037585,Timmy Horne,DT,fantasy_points_tackles,163,1,0,0,0,0,0,0
2023,00-0037638,Benton Whitley,EDGE,fantasy_points_tackles,265,1,0,0,0,0,0,0
2023,00-0038552,Riley Moss,CB,fantasy_points_tackles,213,1,0,0,0,0,0,0
2023,00-0038561,Siaki Ika,DT,fantasy_points_tackles,164,1,0,0,0,0,0,0
2023,00-0038684,Ethan Bonner,CB,fantasy_points_tackles,214,1,0,0,0,0,0,0
2023,00-0038795,P.J. Mustipher,DT,fantasy_points_tackles,165,1,0,0,0,0,0,0
2023,00-0038922,Drake Thomas,LB,fantasy_points_tackles,129,1,0,0,0,0,0,0
2023,00-0031740,Neville Hewitt,LB,fantasy_points_tackles,130,0,0,0,0,0,0,0
2023,00-0031938,Carl Davis,DT,fantasy_points_tackles,166,0,0,0,0,0,0,0
2023,00-0032677,Cory Littleton,EDGE,fantasy_points_tackles,266,0,0,0,0,0,0,0
2023,00-0033543,Sidney Jones,CB,fantasy_points_tackles,215,0,0,0,0,0,0,0
2023,00-0033598,Eli Ankou,DT,fantasy_points_tackles,167,0,0,0,0,0,0,0
2023,00-0033765,Dylan Cole,LB,fantasy_points_tackles,131,0,0,0,0,0,0,0
2023,00-0033770,Justin Hardee,CB,fantasy_points_tackles,216,0,0,0,0,0,0,0
2023,00-0034116,J.T. Gray,S,fantasy_points_tackles,166,0,0,0,0,0,0,0
2023,00-0034278,Tremon Smith,CB,fantasy_points_tackles,217,0,0,0,0,0,0,0
2023,00-0034787,Chris Board,EDGE,fantasy_points_tackles,267,0,0,0,0,0,0,0
2023,00-0035150,Kris Boyd,CB,fantasy_points_tackles,218,0,0,0,0,0,0,0
2023,00-0035241,Joejuan Williams,CB,fantasy_points_tackles,219,0,0,0,0,0,0,0
2023,00-0035330,Anthony Pittman,EDGE,fantasy_points_tackles,268,0,0,0,0,0,0,0
2023,00-0035531,Austin Bryant,EDGE,fantasy_points_tackles,269,0,0,0,0,0,0,0
2023,00-0035541,Michael Dogbe,EDGE,fantasy_points_tackles,270,0,0,0,0,0,0,0
2023,00-0035895,Joe Bachie,LB,fantasy_points_tackles,132,0,0,0,0,0,0,0
2023,00-0036050,Benning Potoa'e,EDGE,fantasy_points_tackles,271,0,0,0,0,0,0,0
2023,00-0036306,Daniel Thomas,S,fantasy_points_tackles,167,0,0,0,0,0,0,0
