player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Landon Collins,9466,S,WAS,1,2,0,75.0,0,0,32,33.9,44.5,72.7,76.9,58.8,83.5,0,1,1,20,0.0,0,0,0,68.8,3,0,21,0,18,39,2,0,0,2,0,3,37,2,19,13,1,6,4,1,0,42,37,14.0
Preston Smith,9471,ED,GB,1,1,0,,0,0,12,77.5,71.6,2.1,67.0,69.4,74.2,1,4,0,,0.0,0,0,1,0.0,0,0,0,0,3,55,55,0,0,54,1,0,0,38,14,0,2,2,0,5,0,0,0,
Eddie Goldman,9472,DI,CHI,1,0,0,,0,0,6,,50.9,75.3,55.2,52.8,26.0,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,26,26,21,5,0,0,0,0,8,18,0,0,1,0,0,0,0,0,
Benardrick McKinney,9476,LB,NYG,1,1,0,75.0,0,0,21,28.2,29.9,69.8,59.6,67.5,56.3,0,0,0,11,20.0,1,0,0,95.8,3,0,20,0,11,20,0,0,0,0,0,0,20,1,8,0,0,3,4,0,0,30,16,10.0
Eric Kendricks,9478,LB,MIN,1,4,0,60.0,0,0,18,47.6,37.7,0.0,,52.4,33.6,0,0,0,23,22.2,2,0,1,83.8,3,0,47,2,28,51,0,0,0,0,0,2,51,0,23,0,1,3,5,0,0,38,9,12.7
Jaquiski Tartt,9479,S,SF,1,1,0,75.0,0,0,28,59.7,56.4,76.1,,50.7,29.3,0,0,0,14,33.3,2,0,0,94.8,3,0,15,0,37,54,4,0,0,4,0,32,50,0,17,3,0,3,4,0,0,29,8,9.7
Eric Rowe,9480,S,MIA,1,0,0,66.7,0,0,17,66.7,67.8,74.5,57.1,63.8,38.6,0,0,0,11,25.0,1,0,0,86.8,2,0,11,1,25,33,4,0,0,4,0,2,29,2,6,15,2,3,3,0,0,21,10,10.5
Ronald Darby,9483,CB,DEN,1,0,0,33.3,0,0,10,61.9,60.1,77.7,,52.8,72.8,0,0,0,56,0.0,0,1,0,121.5,1,0,3,45,28,48,0,0,0,0,0,0,48,0,20,0,0,1,3,0,1,56,35,56.0
Nate Orchard,9484,ED,WAS,1,0,0,,0,0,32,,60.0,65.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
Jordan Phillips,9485,DI,ARZ,1,0,0,100.0,0,0,1,57.7,38.3,0.0,58.7,60.3,66.8,1,0,0,16,,0,0,1,118.8,1,1,0,0,1,28,28,1,22,0,5,0,0,13,14,0,1,0,1,2,0,16,5,16.0
Markus Golden,9491,ED,ARZ,1,0,0,,0,0,1,80.4,89.2,77.5,74.4,75.9,41.3,1,0,0,,22.2,2,0,0,0.0,0,1,0,0,2,44,44,0,0,44,0,0,0,19,23,0,6,7,0,2,0,0,0,
Randy Gregory,9493,ED,DAL,1,0,0,,0,0,9,,55.3,76.7,52.3,63.4,,1,1,0,,,0,0,0,0.0,0,0,1,0,0,39,38,0,0,38,0,0,1,28,11,0,0,0,0,2,0,0,0,
Frank Clark,9496,ED,KC,1,0,0,,0,0,16,61.1,45.8,6.8,49.0,57.0,70.4,0,1,0,,0.0,0,0,1,0.0,0,0,0,0,2,57,56,0,5,49,2,0,1,28,27,1,1,2,0,1,0,0,0,
P.J. Williams,9511,S,NO,1,0,0,,0,0,20,71.3,76.2,75.3,,60.8,81.2,0,0,0,,0.0,0,0,0,0.0,0,0,2,1,21,22,0,0,0,0,0,19,22,0,1,0,1,3,0,0,0,0,0,
Jordan Hicks,9517,LB,ARZ,1,1,0,75.0,0,0,1,66.8,76.5,76.8,68.2,73.6,55.9,0,1,0,37,20.0,1,1,0,154.2,3,0,59,0,27,65,0,0,0,0,0,0,65,3,35,6,2,3,4,1,1,48,27,16.0
Carl Davis,9523,DI,NE,1,0,0,,0,0,19,,27.8,73.4,59.9,28.7,70.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,16,16,16,0,0,0,0,0,2,14,0,0,2,0,0,0,0,0,
Steven Nelson,9531,CB,PHI,1,0,0,66.7,0,0,24,70.8,70.9,76.6,,64.9,75.2,0,0,0,13,0.0,0,0,0,85.4,2,0,7,47,34,55,1,0,0,1,0,0,54,0,21,0,1,2,3,0,0,20,2,10.0
Angelo Blackson,9533,DI,CHI,1,0,0,,0,0,6,,64.2,76.0,63.4,61.4,26.4,0,2,0,,40.0,2,0,0,0.0,0,0,0,0,0,34,34,3,12,0,19,0,0,15,19,0,3,3,0,2,0,0,0,
Kwon Alexander,9557,LB,NO,1,0,0,33.3,0,0,20,74.9,57.2,75.8,49.7,34.5,29.9,0,0,0,7,50.0,1,0,0,42.4,2,0,42,2,32,59,10,0,0,10,0,0,49,9,18,5,0,1,6,0,0,10,15,5.0
Damien Wilson,9560,LB,JAX,1,1,0,50.0,0,0,15,57.6,45.3,76.1,64.7,40.9,78.2,1,2,0,18,0.0,0,0,0,81.3,1,0,44,0,16,49,1,0,0,1,0,0,48,5,28,4,2,3,2,3,0,18,0,18.0
Grady Jarrett,9570,DI,ATL,1,1,0,,0,0,2,67.0,56.2,77.4,59.4,43.3,72.3,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,41,41,1,34,2,4,0,0,18,23,0,5,6,0,2,0,0,0,
Adrian Amos,9575,S,GB,1,0,0,40.0,0,0,12,66.8,64.5,77.4,,48.2,82.8,0,0,0,4,0.0,0,1,1,47.9,2,0,17,0,52,70,1,0,0,1,0,36,69,0,18,16,2,6,5,0,0,7,10,3.5
Bobby McCain,9578,S,WAS,1,1,0,0.0,0,0,32,62.6,64.4,78.0,,62.8,84.4,0,0,0,,0.0,0,0,0,39.6,0,0,9,0,33,71,0,0,0,0,0,53,71,0,38,9,0,4,2,0,0,0,0,
Tyeler Davison,9587,DI,ATL,1,1,0,,0,0,2,,41.9,74.3,58.9,45.6,70.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,14,14,10,4,0,0,0,0,2,12,0,1,1,0,0,0,0,0,
Darius Philon,9625,DI,LV,1,1,0,,0,0,23,60.0,45.7,73.8,54.1,59.4,23.0,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,14,14,4,9,0,1,0,0,7,7,0,0,0,0,0,0,0,0,
Quandre Diggs,9633,S,SEA,1,3,0,100.0,0,0,29,71.7,73.0,77.3,,60.0,61.7,0,0,1,18,12.5,1,0,0,79.2,1,0,0,0,37,66,0,0,0,0,0,64,66,0,29,2,1,4,1,0,0,18,1,18.0
Christian Ringo,9643,DI,NO,1,1,0,,0,0,20,,52.4,75.6,52.2,56.8,66.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,25,25,0,25,0,0,0,0,16,9,0,0,0,0,0,0,0,0,
Christian Covington,9649,DI,LAC,1,0,0,,0,0,27,,30.7,74.1,53.1,35.4,19.6,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,17,17,1,12,0,4,0,0,12,5,0,0,0,0,0,0,0,0,
Rakeem Nunez-Roches,9650,DI,TB,1,1,0,,0,0,30,,74.0,74.3,54.1,74.7,69.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,21,21,11,9,0,1,0,0,8,13,0,1,1,0,0,0,0,0,
Darryl Roberts,9680,CB,WAS,1,2,0,50.0,0,0,32,63.9,64.2,77.8,,62.1,76.9,0,0,0,45,0.0,0,0,0,95.8,1,0,9,61,33,71,1,0,0,1,0,0,70,0,38,0,0,1,2,0,0,45,3,45.0
Justin Hamilton,9732,DI,DAL,1,0,0,,0,0,9,,47.4,74.0,55.5,50.3,66.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,16,16,1,14,0,1,0,0,5,11,0,1,1,0,0,0,0,0,
Neville Hewitt,9836,LB,HST,1,1,0,80.0,0,0,13,66.9,76.6,76.2,,79.2,83.6,0,0,0,15,0.0,0,0,0,91.7,4,0,66,1,45,70,1,0,0,1,0,1,69,0,25,1,4,7,5,0,0,30,8,7.5
DeShawn Williams,9891,DI,DEN,1,0,0,,0,0,10,,39.7,76.0,52.6,42.0,67.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,29,29,0,28,0,1,0,0,17,12,0,1,1,0,0,0,0,0,
Justin Coleman,9892,CB,MIA,1,0,0,100.0,0,0,17,56.3,52.0,74.9,33.7,63.5,25.4,0,2,0,6,80.0,4,0,0,91.7,1,0,2,2,25,36,0,0,0,0,0,0,36,2,9,32,1,1,1,2,0,6,1,6.0
Anthony Harris,9895,S,PHI,1,0,0,100.0,0,0,24,51.4,46.9,74.8,,49.7,,0,0,0,9,,0,0,0,104.2,1,0,9,1,29,44,0,0,0,0,0,22,44,0,15,12,0,0,1,0,0,9,9,9.0
James Vaughters,9934,ED,ATL,1,0,0,,0,0,2,60.0,40.4,73.4,55.2,43.2,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,12,11,0,0,11,0,0,1,3,8,1,0,0,0,0,0,0,0,
Deshazor Everett,9940,S,WAS,1,0,0,0.0,0,0,32,62.2,44.7,69.4,60.0,60.0,,0,0,0,,,0,0,0,39.6,0,0,6,0,4,10,1,0,0,1,0,2,9,1,5,1,0,0,1,0,0,0,0,
Dean Marlowe,9966,S,DET,1,1,0,50.0,0,0,11,65.2,62.6,76.5,55.6,49.6,84.4,0,0,0,20,0.0,0,0,0,85.4,1,0,15,0,52,75,2,0,0,2,0,42,73,3,20,16,1,4,2,0,0,20,5,20.0
Alex Singleton,9994,LB,PHI,1,3,0,50.0,0,1,24,68.7,83.9,76.5,77.9,78.8,81.2,0,1,0,1,0.0,0,0,0,56.3,1,0,39,0,26,45,3,0,0,3,0,0,42,4,15,3,4,5,2,1,0,1,7,1.0
Bryce Callahan,10000,CB,DEN,1,0,0,80.0,0,0,10,57.8,48.8,75.3,,29.7,25.7,0,0,0,19,50.0,2,0,0,103.3,4,0,6,0,31,50,0,0,0,0,0,0,50,0,19,44,0,2,5,0,0,44,24,11.0
Nick Dzubnar,10127,LB,TEN,1,0,0,,0,0,31,,72.7,65.0,,60.0,70.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,
Efe Obada,10235,ED,BUF,1,0,0,,0,0,4,61.7,86.3,75.9,73.0,60.0,71.0,0,1,0,,50.0,1,0,0,0.0,0,2,0,0,0,18,18,0,4,10,4,0,0,17,1,0,3,1,0,3,0,0,0,
Joey Bosa,10637,ED,LAC,1,1,0,,0,1,27,90.2,76.1,10.0,77.9,48.5,74.9,0,6,0,,0.0,0,0,1,0.0,0,1,1,0,1,61,60,0,0,60,0,0,1,46,14,0,4,3,0,7,0,0,0,
Jalen Ramsey,10639,CB,LA,1,0,0,37.5,1,0,26,56.5,58.9,77.1,60.0,66.4,79.6,0,0,0,12,0.0,0,2,2,46.4,3,0,5,38,35,57,1,0,0,1,0,0,56,1,21,13,1,5,8,0,0,25,9,8.3
DeForest Buckner,10641,DI,IND,1,1,0,,0,0,14,60.0,59.9,78.7,65.6,55.4,38.3,1,1,0,,25.0,1,0,0,0.0,0,1,1,0,0,59,58,0,36,3,19,0,1,42,17,0,2,2,0,3,0,0,0,
Leonard Floyd,10643,ED,LA,1,1,0,0.0,0,0,26,77.1,59.1,0.0,61.7,54.5,35.4,0,1,0,,50.0,1,0,1,39.6,0,1,0,0,3,48,47,0,0,47,0,0,1,30,15,1,1,0,1,2,0,0,0,
Eli Apple,10644,CB,CIN,1,0,0,20.0,0,0,7,67.5,63.7,77.6,,46.3,24.1,0,0,0,-1,66.7,2,2,1,39.6,1,0,7,66,42,75,0,0,0,0,0,0,75,0,33,2,1,1,5,0,0,-1,4,-1.0
Sheldon Rankins,10646,DI,NYJ,1,1,0,,1,0,22,,53.9,0.0,56.3,62.3,28.5,0,3,0,,50.0,1,0,1,0.0,0,1,0,0,0,48,47,5,25,1,16,0,1,23,25,0,1,0,0,4,0,0,0,
Keanu Neal,10651,LB,DAL,1,1,0,100.0,0,0,9,44.1,44.0,71.6,58.1,55.3,79.9,0,0,0,15,0.0,0,0,0,116.7,2,0,24,0,12,27,0,0,0,0,0,0,27,1,14,3,1,5,2,0,0,24,5,12.0
William Jackson III,10658,CB,WAS,1,1,0,100.0,0,0,32,84.2,82.8,74.8,,62.8,76.6,0,0,0,5,0.0,0,0,0,87.5,1,0,2,27,19,31,0,0,0,0,0,0,31,0,12,2,1,2,1,0,0,5,0,5.0
Robert Nkemdiche,10663,DI,SEA,1,0,0,,0,0,29,,43.6,75.5,62.5,37.0,19.5,1,1,0,,100.0,1,0,0,0.0,0,0,0,0,0,24,24,1,15,2,6,0,0,15,9,0,0,0,0,2,0,0,0,
Vernon Butler,10664,DI,BUF,1,1,0,,0,0,4,,54.0,75.9,65.6,49.0,69.0,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,26,26,1,21,0,4,0,0,14,12,0,0,1,0,1,0,0,0,
Emmanuel Ogbah,10666,ED,MIA,1,0,1,,0,0,17,,72.5,78.6,78.6,44.9,36.5,1,4,0,,50.0,1,0,0,0.0,0,2,0,0,0,35,35,0,0,27,8,0,0,28,7,0,2,1,0,7,0,0,0,
Jaylon Smith,10668,LB,NYG,1,1,0,100.0,0,0,21,79.4,73.7,72.5,54.6,61.2,77.7,0,0,0,2,0.0,0,0,0,79.2,1,0,14,0,4,17,3,0,0,3,0,0,14,3,10,0,2,3,1,0,0,2,8,2.0
Myles Jack,10670,LB,JAX,1,1,0,60.0,0,0,15,61.6,65.9,76.7,52.1,69.8,46.9,0,0,0,10,16.7,1,0,0,67.1,3,0,43,0,26,59,10,0,0,10,0,1,49,5,28,5,3,4,5,0,0,18,6,6.0
Xavien Howard,10672,CB,MIA,1,2,0,0.0,0,0,17,65.8,62.1,76.7,,45.4,36.7,1,0,0,,25.0,1,0,0,39.6,0,0,5,48,36,57,1,0,0,1,0,0,56,0,21,3,0,1,1,1,0,0,0,
Reggie Ragland,10675,LB,NYG,1,1,0,100.0,0,0,21,45.6,35.8,68.6,,47.7,25.3,0,0,0,4,50.0,2,0,0,83.3,1,0,9,0,4,10,0,0,0,0,0,0,10,0,6,1,0,1,1,0,0,4,8,4.0
Austin Johnson,10677,DI,NYG,1,0,0,,0,0,21,60.0,50.5,0.0,58.1,58.5,70.7,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,39,39,12,19,0,8,0,0,21,18,0,0,2,0,0,0,0,0,
Jihad Ward,10678,ED,JAX,1,0,0,,0,0,15,60.0,56.7,72.7,54.6,59.8,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,12,12,0,2,9,1,0,0,5,6,0,0,0,0,0,0,0,0,
A'Shawn Robinson,10680,DI,LA,1,1,0,,0,0,26,,62.1,75.0,63.6,59.3,67.4,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,23,23,0,2,3,18,0,0,8,15,0,0,0,0,1,0,0,0,
Jarran Reed,10683,DI,KC,1,0,0,,0,0,16,,43.5,79.0,54.3,42.8,69.9,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,63,63,6,51,0,6,0,0,33,30,0,1,3,0,1,0,0,0,
Deion Jones,10686,LB,ATL,1,1,0,87.5,0,0,2,29.8,34.6,75.3,59.2,55.4,40.1,0,0,0,36,22.2,2,0,0,118.8,7,0,49,0,24,57,5,0,0,5,0,0,52,1,32,3,3,6,8,0,0,113,71,16.1
Mackensie Alexander,10688,CB,MIN,1,1,0,85.7,0,0,18,50.5,48.0,76.9,60.0,46.7,32.3,0,0,0,27,28.6,2,0,0,116.7,6,0,4,0,41,58,1,0,0,1,0,6,57,1,16,47,1,4,7,0,0,84,37,14.0
Vonn Bell,10695,S,CIN,1,0,0,100.0,0,0,7,58.4,53.0,74.6,63.6,44.8,80.7,0,1,0,24,0.0,0,0,0,116.7,3,0,38,1,34,70,3,0,0,3,0,22,67,4,32,6,3,6,3,1,0,36,31,12.0
James Bradberry,10696,CB,NYG,1,0,0,71.4,0,0,21,66.9,65.8,78.2,,57.6,26.1,0,0,0,19,50.0,2,2,0,86.0,5,0,4,65,40,70,0,0,0,0,0,0,70,0,30,1,0,2,7,0,0,41,16,8.2
Adam Gotsis,10697,DI,JAX,1,1,0,,0,0,15,,63.6,76.5,60.8,62.0,70.9,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,22,22,4,6,8,4,0,0,8,14,0,1,2,0,1,0,0,0,
Kevin Byard,10698,S,TEN,1,0,0,,0,0,31,75.5,81.4,72.4,,67.0,85.1,0,0,0,,0.0,0,0,0,0.0,0,0,16,0,32,49,0,0,0,0,0,30,49,0,17,3,0,5,0,0,0,0,0,
Carl Nassib,10699,ED,LV,1,0,0,,0,0,23,,56.6,75.3,69.1,51.1,,1,0,0,,,0,0,0,0.0,0,0,0,0,0,13,13,0,0,11,2,0,0,6,7,0,0,0,0,1,0,0,0,
Maliek Collins,10701,DI,HST,1,0,0,,2,0,13,,52.3,0.0,64.0,72.6,67.3,0,1,0,,,0,0,3,0.0,0,0,0,0,0,45,45,0,26,0,19,0,0,27,18,0,0,0,0,1,0,0,0,
Yannick Ngakoue,10703,ED,LV,1,0,0,,0,0,23,,30.3,80.4,51.3,28.8,,1,0,0,,,0,0,0,0.0,0,0,0,0,0,40,40,0,0,40,0,0,0,25,15,0,0,0,0,1,0,0,0,
Jordan Jenkins,10717,ED,HST,1,0,0,,0,0,13,,45.1,79.0,47.7,52.7,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,32,32,0,1,29,2,0,0,22,10,0,0,0,0,0,0,0,0,
Nick Vigil,10721,LB,MIN,1,0,0,50.0,0,0,18,59.8,60.8,72.9,56.9,63.1,56.7,0,3,0,12,20.0,1,0,0,68.8,1,0,21,3,23,33,3,0,0,3,0,6,30,2,8,0,2,4,2,3,0,12,0,12.0
Javon Hargrave,10723,DI,PHI,1,2,0,,0,0,24,,73.1,75.7,83.0,52.7,71.5,1,2,0,,0.0,0,0,0,0.0,0,1,0,0,0,31,31,9,22,0,0,0,0,21,10,0,1,2,0,4,0,0,0,
Justin Simmons,10732,S,DEN,1,1,0,100.0,0,0,10,63.9,60.4,73.2,74.1,45.1,80.2,0,0,0,4,0.0,0,0,0,83.3,1,1,12,0,30,53,1,0,0,1,0,38,52,1,22,2,1,1,1,1,0,4,10,4.0
Joe Schobert,10733,LB,PIT,1,4,0,66.7,0,0,25,65.7,49.6,76.7,67.1,38.6,80.3,1,0,1,18,0.0,0,0,0,50.0,2,0,54,0,21,57,3,0,0,3,0,0,54,5,31,0,1,3,3,1,0,23,13,11.5
Sheldon Day,10737,DI,CLV,1,1,0,,0,0,8,60.0,78.9,77.9,59.7,83.7,71.7,0,3,0,,0.0,0,0,0,0.0,0,1,0,0,0,52,52,2,37,0,13,0,0,35,17,0,1,4,0,4,0,0,0,
Tavon Young,10738,CB,BLT,1,0,0,0.0,0,0,3,49.4,51.4,74.1,59.2,61.5,,0,0,0,,,0,0,0,39.6,0,0,2,16,11,20,1,0,0,1,0,0,19,1,8,1,0,0,1,0,0,0,0,
Eric Murray,10740,S,HST,1,1,0,66.7,0,0,13,65.1,65.6,0.0,,70.7,58.3,0,0,0,10,12.5,1,1,1,82.6,2,0,18,3,42,67,8,0,0,8,0,21,59,0,25,17,2,6,3,0,0,18,14,9.0
Miles Killebrew,10745,LB,PIT,1,0,0,,0,0,25,61.9,68.1,64.7,,61.6,71.7,0,0,0,,0.0,0,0,0,0.0,0,0,4,0,1,5,0,0,0,0,0,0,5,0,4,1,0,1,0,0,0,0,0,
De'Vondre Campbell,10749,LB,GB,1,1,0,100.0,0,0,12,67.9,67.6,78.1,72.6,53.2,82.4,0,1,0,12,0.0,0,0,0,89.6,4,1,48,3,48,70,2,0,0,2,0,0,68,4,18,17,4,5,4,2,0,22,11,5.5
Hassan Ridgeway,10750,DI,PHI,1,0,0,,0,0,24,,61.9,74.4,60.2,60.8,68.1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,24,24,14,6,0,4,0,0,13,11,0,1,1,0,1,0,0,0,
Juston Burris,10752,S,CAR,1,0,0,0.0,0,0,5,53.3,51.3,76.8,57.7,55.8,33.5,0,0,0,,33.3,1,0,0,39.6,0,0,12,0,36,65,1,0,0,1,0,36,64,2,27,16,0,2,2,0,0,0,0,
David Onyemata,10754,DI,NO,1,3,0,,0,0,20,,85.1,77.5,72.2,81.4,70.8,2,4,0,,0.0,0,0,0,0.0,0,1,1,0,0,51,50,10,30,0,10,0,1,43,8,0,2,1,0,7,0,0,0,
Deon Bush,10758,S,CHI,1,1,0,50.0,0,0,6,66.6,65.3,0.0,60.0,67.7,81.9,0,0,1,12,0.0,0,0,1,68.8,1,0,8,0,31,64,3,0,0,3,0,48,61,1,32,5,1,3,2,0,1,12,0,12.0
Dean Lowry,10771,DI,GB,1,0,1,,0,0,12,,69.5,78.1,62.1,69.2,67.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,53,53,2,32,5,14,0,0,37,16,0,0,1,0,0,0,0,0,
Ronald Blair III,10776,ED,NYJ,1,0,0,,0,0,22,,54.7,80.2,57.8,53.4,26.7,1,2,0,,33.3,1,0,0,0.0,0,0,0,0,0,41,40,0,0,40,0,0,1,17,24,0,1,2,0,3,0,0,0,
Matthew Judon,10780,ED,NE,1,1,0,,0,0,19,61.1,61.5,77.9,59.4,59.8,74.2,0,1,0,,0.0,0,0,0,0.0,0,0,4,0,2,47,42,0,0,42,0,0,5,11,34,1,1,3,0,1,0,0,0,
Quinton Jefferson,10781,DI,LV,1,1,0,,0,0,23,,45.1,76.6,48.8,50.5,69.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,40,40,0,19,0,21,0,0,22,18,0,2,2,0,0,0,0,0,
Matt Ioannidis,10786,DI,WAS,1,1,0,,0,0,32,,48.2,78.1,57.0,48.0,28.6,0,1,0,,20.0,1,0,0,0.0,0,0,0,0,0,48,48,4,17,6,21,0,0,21,27,0,3,3,0,1,0,0,0,
D.J. Reader,10800,DI,CIN,1,1,0,,0,0,7,,74.6,77.2,70.0,68.6,26.3,0,2,0,,28.6,2,0,0,0.0,0,0,0,0,0,44,44,17,26,0,1,0,0,20,24,0,3,4,0,2,0,0,0,
Marqui Christian,10801,CB,CHI,1,1,0,50.0,0,0,6,53.4,54.7,74.1,,61.4,79.4,0,0,0,18,0.0,0,1,0,71.9,2,0,3,0,26,32,0,0,0,0,0,0,32,0,6,29,0,0,4,0,0,27,7,13.5
Anthony Brown,10823,CB,DAL,1,0,0,62.5,0,0,9,75.4,75.2,77.2,,65.5,78.7,0,0,0,36,0.0,0,0,0,85.4,5,0,6,50,38,63,0,0,0,0,0,0,63,0,25,7,3,5,8,0,0,60,3,12.0
Elandon Roberts,10848,LB,MIA,1,4,0,100.0,0,0,17,41.5,77.9,74.8,55.4,90.5,82.1,0,0,0,16,0.0,0,0,0,118.8,1,0,28,0,10,32,2,0,0,2,0,0,30,3,19,2,2,4,1,0,0,16,12,16.0
Kevon Seymour,10852,CB,BLT,1,0,0,66.7,0,0,3,28.6,28.9,74.5,,49.5,34.5,0,0,0,25,28.6,2,0,1,106.9,4,0,15,7,35,54,0,0,0,0,0,0,54,0,19,32,0,5,6,0,0,71,33,17.8
Stephen Weatherly,10861,ED,DEN,1,0,0,,0,0,10,,53.8,74.9,62.4,49.5,69.9,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,22,22,0,0,22,0,0,0,12,10,0,1,1,0,1,0,0,0,
Jalen Mills,10867,CB,NE,1,2,0,100.0,0,0,19,51.2,63.5,75.7,,75.7,76.1,0,0,0,19,0.0,0,0,0,118.8,1,0,15,30,14,52,3,0,0,3,0,0,49,0,38,4,0,0,1,0,0,19,13,19.0
Jayron Kearse,10878,S,DAL,1,2,0,66.7,0,0,9,65.0,61.5,76.8,59.7,52.8,82.7,0,1,0,8,0.0,0,0,0,70.1,2,0,26,5,37,63,9,0,0,9,0,9,54,1,25,14,1,4,3,1,0,8,11,4.0
Tyler Matakevich,10880,LB,BUF,1,0,0,100.0,0,0,4,66.4,69.8,68.3,,,73.2,0,0,0,5,0.0,0,0,0,87.5,1,0,5,0,5,5,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,5,0,5.0
Joe Walker,10885,LB,ARZ,1,0,0,,0,0,1,62.5,67.1,68.9,,60.5,,0,0,0,,,0,0,0,0.0,0,0,5,0,3,5,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,
Mike Hilton,10898,CB,CIN,1,0,0,25.0,0,0,7,84.8,83.5,76.3,54.4,69.6,82.7,0,0,0,7,0.0,0,0,0,39.6,1,0,4,1,32,58,0,0,0,0,0,3,58,2,24,50,2,4,4,0,0,7,1,7.0
Jarrod Wilson,10902,S,SF,1,0,0,,0,0,28,60.0,60.5,65.4,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,
Kyle Peko,11027,DI,TEN,1,0,0,,0,0,31,60.0,52.7,73.2,55.7,65.3,26.6,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,14,14,0,6,0,8,0,0,5,9,0,1,1,0,0,0,0,0,
Sharrod Neasman,11050,S,NYJ,1,0,0,,0,0,22,67.7,59.7,83.4,58.8,49.0,80.6,0,0,0,,0.0,0,0,0,0.0,0,0,17,1,14,39,0,0,0,0,0,10,39,1,24,10,0,4,0,0,0,0,0,
Michael Pierce,11101,DI,MIN,1,2,0,,0,0,18,,74.3,76.5,71.3,66.8,26.6,0,4,0,,25.0,1,0,0,0.0,0,0,0,0,0,31,31,10,20,0,1,0,0,15,16,0,1,1,0,4,0,0,0,
Morgan Fox,11184,DI,CAR,1,2,0,,0,0,5,,66.9,76.4,61.7,65.9,70.4,0,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,35,35,5,12,0,18,0,0,24,11,0,1,1,0,3,0,0,0,
Cory Littleton,11190,LB,LV,1,0,0,0.0,0,0,23,60.0,68.2,68.2,,50.9,26.1,0,0,0,,50.0,1,0,0,39.6,0,0,5,0,1,5,0,0,0,0,0,0,5,0,4,0,1,1,1,0,0,0,0,
Andrew Adams,11240,S,TB,1,0,0,,0,0,30,69.1,80.5,75.7,,81.2,80.5,0,0,0,,0.0,0,1,0,0.0,0,0,6,0,29,57,1,0,0,1,0,46,56,0,28,4,2,4,0,0,0,0,0,
Dont'e Deayon,11242,CB,LA,1,0,0,33.3,0,0,26,84.0,82.8,74.8,,60.1,71.7,0,0,0,9,0.0,0,1,0,42.4,1,0,2,8,28,34,0,0,0,0,0,0,34,0,6,24,1,1,3,0,0,9,2,9.0
Roy Robertson-Harris,11341,DI,JAX,1,2,0,,0,0,15,60.0,81.5,77.5,63.7,82.9,72.6,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,1,37,37,1,23,8,5,0,0,23,13,0,3,3,0,1,0,0,0,
Antonio Hamilton,11353,CB,ARZ,1,1,0,100.0,0,0,1,84.8,82.0,74.1,52.4,68.2,82.2,0,1,0,5,0.0,0,0,0,79.2,2,0,1,0,16,25,0,0,0,0,0,0,25,2,7,24,1,3,2,1,0,3,1,1.5
