player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Daniel Sorensen,9253,S,KC,1,1,0,66.7,0,0,16,32.0,32.3,74.4,50.9,58.1,28.4,0,1,0,61,33.3,2,0,0,149.3,2,0,25,0,26,57,2,0,0,2,0,16,55,6,25,14,0,3,3,1,1,114,28,57.0
Joe Thomas,9272,LB,HST,1,0,0,,0,0,13,,72.9,67.7,,63.4,69.9,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,
Mike Pennel,9316,DI,ATL,1,0,0,,0,0,2,61.7,73.6,70.7,56.7,,66.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,5,5,2,3,0,0,0,0,5,0,0,0,1,0,0,0,0,0,
Dante Fowler Jr.,9436,ED,ATL,1,0,0,,0,0,2,,54.6,76.3,65.0,46.2,70.5,0,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,25,25,0,0,25,0,0,0,15,10,0,0,1,0,3,0,0,0,
Leonard Williams,9439,DI,NYG,1,1,0,,0,0,21,60.0,56.2,3.8,55.9,65.3,72.4,0,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,56,56,3,30,12,11,0,0,34,22,0,3,3,0,1,0,0,0,
Trae Waynes,9444,CB,CIN,1,0,0,75.0,0,0,7,55.6,51.5,75.0,,44.6,26.3,0,0,0,15,50.0,1,0,0,132.3,3,0,8,34,25,43,0,0,0,0,0,0,43,0,18,1,0,1,4,0,1,27,6,9.0
Danny Shelton,9445,DI,NYG,1,2,0,,0,0,21,,62.6,76.8,61.6,60.8,26.3,0,0,0,,33.3,2,0,0,0.0,0,1,0,0,0,31,31,12,18,0,1,0,0,10,21,0,2,2,0,1,0,0,0,
Arik Armstead,9450,DI,SF,1,2,0,,0,0,28,,89.2,79.4,78.1,78.2,71.7,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,42,42,1,6,30,5,0,0,25,17,0,0,0,0,2,0,0,0,
Byron Jones,9460,CB,MIA,1,1,0,77.8,1,0,17,43.8,46.2,77.9,,63.6,79.4,0,0,0,34,0.0,0,0,1,150.9,7,0,2,45,45,62,0,0,0,0,0,0,62,0,17,15,0,4,9,0,1,102,16,14.6
Malcom Brown,9465,DI,JAX,1,0,0,,0,0,15,,45.4,78.2,72.2,40.6,70.9,0,1,0,,0.0,0,0,0,0.0,0,1,0,0,0,43,43,12,31,0,0,0,0,12,31,0,2,2,0,2,0,0,0,
Landon Collins,9466,S,WAS,1,2,0,80.0,0,0,32,35.6,50.4,73.8,,88.5,52.8,0,0,0,72,14.3,1,0,0,158.3,4,0,33,3,35,56,4,0,0,4,0,6,52,0,21,10,4,4,5,0,1,98,41,24.5
Mario Edwards Jr.,9468,DI,CHI,1,0,0,,0,0,6,,45.0,0.0,49.4,76.9,66.8,0,1,0,,0.0,0,0,2,0.0,0,0,0,0,0,21,21,1,11,1,8,0,0,11,10,0,1,1,0,1,0,0,0,
Preston Smith,9471,ED,GB,1,1,0,100.0,0,0,12,48.4,62.0,77.5,54.2,76.2,74.7,0,1,0,7,0.0,0,0,0,95.8,1,1,0,0,8,49,48,0,0,48,0,0,1,25,16,1,1,2,1,2,0,7,4,7.0
Eddie Goldman,9472,DI,CHI,1,0,0,,0,0,6,,53.3,76.8,56.8,53.4,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,33,33,6,26,0,1,0,0,21,12,0,0,0,0,1,0,0,0,
Eric Kendricks,9478,LB,MIN,1,1,0,100.0,0,0,18,92.2,91.4,76.5,67.5,55.3,80.1,0,0,1,10,0.0,0,0,0,64.6,2,0,63,0,41,68,4,0,0,4,0,1,64,3,24,0,4,6,2,0,0,18,21,9.0
Jaquiski Tartt,9479,S,SF,1,3,0,100.0,0,0,28,56.1,60.8,75.8,,71.1,63.6,0,0,0,13,11.1,1,0,0,108.3,2,0,10,0,35,61,2,0,0,2,0,44,59,0,26,5,3,5,2,0,0,20,12,10.0
Eric Rowe,9480,S,MIA,1,0,0,100.0,0,0,17,37.5,30.7,0.0,,,73.0,0,0,0,9,0.0,0,0,2,104.2,1,0,4,6,22,22,1,0,0,1,0,1,21,0,0,10,0,2,1,0,0,9,4,9.0
Denzel Perryman,9481,LB,LV,1,4,0,,0,0,23,66.8,76.9,73.8,69.5,72.6,83.5,1,0,0,,0.0,0,0,0,0.0,0,0,45,0,19,52,1,0,0,1,0,0,51,1,32,6,9,11,0,1,0,0,0,
Markus Golden,9491,ED,ARZ,1,0,0,,0,0,1,64.4,55.0,76.2,49.3,60.4,74.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,3,33,33,0,0,33,0,0,0,19,11,0,0,3,0,0,0,0,0,
Randy Gregory,9493,ED,DAL,1,0,0,,0,0,9,,89.9,0.0,90.3,68.2,,3,6,0,,,0,0,1,0.0,0,0,6,0,0,39,33,0,0,32,1,0,6,30,9,0,0,0,0,9,0,0,0,
Frank Clark,9496,ED,KC,1,0,0,,0,0,16,51.8,52.7,0.0,63.2,60.4,27.0,0,5,0,,60.0,3,0,1,0.0,0,0,0,0,2,47,47,0,1,44,2,0,0,24,21,0,1,2,0,5,0,0,0,
P.J. Williams,9511,S,NO,1,0,0,0.0,0,0,20,74.9,79.8,75.2,,60.0,,0,0,1,,,0,0,0,0.0,0,0,1,0,17,18,2,0,0,2,0,15,16,0,1,0,0,0,1,0,0,0,0,
Jordan Hicks,9517,LB,ARZ,1,2,0,0.0,0,0,1,51.8,36.1,75.8,50.2,35.0,56.9,0,0,0,,14.3,1,0,0,39.6,0,0,62,1,32,65,1,0,0,1,0,0,64,6,27,1,1,4,1,0,0,0,0,
Danielle Hunter,9521,ED,MIN,1,2,0,,0,0,18,,82.2,81.4,79.1,66.8,73.8,0,3,0,,0.0,0,0,0,0.0,0,1,0,0,0,61,61,0,0,58,3,0,0,41,20,0,2,1,0,4,0,0,0,
Carl Davis,9523,DI,NE,1,2,0,,0,0,19,,69.3,74.4,65.0,64.9,68.3,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,18,18,13,5,0,0,0,0,9,9,0,0,0,0,1,0,0,0,
Steven Nelson,9531,CB,PHI,1,1,0,33.3,0,0,24,85.7,84.1,78.5,,66.4,76.7,0,0,1,5,0.0,0,1,0,2.8,1,0,3,68,43,71,0,0,0,0,0,0,71,0,28,0,1,2,3,0,0,5,0,5.0
Angelo Blackson,9533,DI,CHI,1,0,0,,0,0,6,60.0,62.1,77.5,74.8,52.4,23.0,1,3,0,,100.0,1,0,0,0.0,0,0,0,0,0,42,42,3,18,1,20,0,0,26,16,0,0,0,0,4,0,0,0,
Trey Flowers,9534,ED,DET,1,2,0,,0,0,11,55.4,75.1,80.2,70.1,73.1,73.1,0,1,0,,0.0,0,0,0,0.0,0,1,0,0,4,52,52,0,2,45,5,0,0,24,24,0,3,2,0,2,0,0,0,
Damien Wilson,9560,LB,JAX,1,0,0,100.0,0,0,15,56.4,46.3,73.7,53.4,47.7,49.0,0,0,0,25,20.0,1,0,0,118.8,2,0,51,1,17,55,2,0,0,2,0,1,53,5,33,0,2,4,2,0,0,39,28,19.5
Grady Jarrett,9570,DI,ATL,1,0,0,,0,0,2,60.0,56.3,77.3,66.7,45.7,29.9,0,4,0,,25.0,1,0,0,0.0,0,0,0,0,0,44,44,1,35,0,8,0,0,31,13,0,2,3,0,4,0,0,0,
Adrian Amos,9575,S,GB,1,1,0,66.7,0,0,12,54.0,57.1,76.8,58.5,69.2,85.2,0,0,1,8,0.0,0,0,0,74.3,4,0,20,0,43,67,1,0,0,1,0,39,66,1,23,7,0,8,6,0,1,24,11,6.0
Bobby McCain,9578,S,WAS,1,1,0,,0,0,32,64.1,61.5,75.1,,52.1,33.5,0,0,0,,33.3,1,0,0,0.0,0,0,3,0,35,53,0,0,0,0,0,50,53,0,18,0,0,1,0,0,0,0,0,
Tyeler Davison,9587,DI,ATL,1,2,0,,0,0,2,,37.9,77.0,53.4,40.3,70.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,28,28,15,13,0,0,0,0,14,14,0,1,1,0,0,0,0,0,
David Mayo,9602,LB,WAS,1,0,0,,0,0,32,60.5,59.8,69.8,,58.9,29.1,0,0,0,,50.0,1,0,0,0.0,0,0,6,0,2,9,2,0,0,2,0,0,7,0,7,1,1,1,0,0,0,0,0,
Darius Philon,9625,DI,LV,1,0,0,,0,0,23,,43.5,76.2,53.6,46.1,68.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,30,30,2,26,0,2,0,0,13,17,0,1,2,0,0,0,0,0,
Quandre Diggs,9633,S,SEA,1,0,0,100.0,0,0,29,42.0,39.7,77.4,,58.0,57.1,0,0,1,33,16.7,1,0,0,79.2,2,0,2,0,38,67,0,0,0,0,0,64,67,0,29,1,0,5,2,0,0,50,3,25.0
Christian Covington,9649,DI,LAC,1,0,0,,0,0,27,,55.9,76.8,63.9,50.8,69.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,51,51,4,19,2,26,0,0,25,26,0,2,2,0,0,0,0,0,
Rakeem Nunez-Roches,9650,DI,TB,1,0,0,,0,0,30,,71.1,74.6,63.7,64.8,,0,2,0,,,0,0,0,0.0,0,0,0,0,0,19,19,5,13,0,1,0,0,17,2,0,0,0,0,2,0,0,0,
Troy Hill,9881,CB,CLV,1,1,0,83.3,0,0,8,41.6,39.2,76.0,52.8,41.4,53.8,0,0,0,37,14.3,1,0,1,118.8,5,0,5,9,40,55,0,0,0,0,0,0,55,2,13,41,3,5,6,0,0,76,24,15.2
DeShawn Williams,9891,DI,DEN,1,1,0,,0,0,10,,30.5,75.4,53.8,34.5,69.8,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,21,21,8,8,1,4,0,0,7,14,0,1,2,0,1,0,0,0,
Justin Coleman,9892,CB,MIA,1,0,0,100.0,0,0,17,49.1,61.7,70.2,,74.3,72.5,0,0,0,14,0.0,0,0,0,118.8,1,0,3,8,5,12,0,0,0,0,0,0,12,0,7,1,1,1,1,0,0,14,5,14.0
Anthony Harris,9895,S,PHI,1,1,0,50.0,0,0,24,62.8,69.2,75.7,,73.9,77.3,0,0,0,5,0.0,0,0,0,95.8,2,0,30,1,43,71,0,0,0,0,0,28,71,0,28,12,3,3,4,0,1,7,1,3.5
Dean Marlowe,9966,S,DET,1,1,0,,0,0,11,64.4,62.2,71.8,59.1,56.7,80.7,0,1,0,,0.0,0,0,0,0.0,0,0,5,0,15,23,1,0,0,1,0,14,22,1,7,3,0,1,0,1,0,0,0,
Alex Singleton,9994,LB,PHI,1,3,0,100.0,0,0,24,40.1,43.8,0.0,60.0,64.1,83.0,0,1,0,25,0.0,0,0,2,118.8,6,0,52,0,34,53,0,0,0,0,0,0,53,1,18,1,3,10,6,1,0,81,22,13.5
Bryce Callahan,10000,CB,DEN,1,0,0,50.0,0,0,10,68.7,67.1,76.0,,60.2,76.0,0,0,0,1,0.0,0,0,0,56.3,1,0,1,0,21,46,0,0,0,0,0,0,46,0,25,45,2,3,2,0,0,1,0,1.0
Nick Dzubnar,10127,LB,TEN,1,0,0,,0,0,31,60.2,60.8,64.5,,,,0,0,0,,,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Efe Obada,10235,ED,BUF,1,0,0,,0,0,4,,46.9,76.1,59.0,38.2,,1,2,0,,,0,0,0,0.0,0,0,0,0,0,34,34,1,17,1,15,0,0,28,6,0,0,0,0,3,0,0,0,
Joey Bosa,10637,ED,LAC,1,1,0,,1,0,27,63.2,64.0,9.0,56.3,74.4,73.9,0,1,0,,25.0,1,0,1,0.0,0,0,1,0,5,64,62,0,0,62,0,0,2,30,29,1,2,2,0,1,0,0,0,
Jalen Ramsey,10639,CB,LA,1,0,0,75.0,0,0,26,52.8,55.1,77.7,60.0,65.6,44.4,0,0,0,25,20.0,1,1,1,143.2,6,0,6,41,42,65,1,0,0,1,0,1,64,1,22,16,2,4,8,0,1,75,14,12.5
DeForest Buckner,10641,DI,IND,1,1,0,,0,0,14,59.4,53.0,78.4,60.3,50.7,36.3,0,4,0,,20.0,1,0,0,0.0,0,0,0,0,0,60,60,0,36,4,20,0,0,46,14,0,1,3,0,4,0,0,0,
Leonard Floyd,10643,ED,LA,1,1,0,,0,0,26,53.5,57.8,80.8,53.4,67.7,25.4,0,4,0,,42.9,3,0,0,0.0,0,0,1,0,12,63,56,0,0,56,0,0,7,30,21,6,2,3,0,4,0,0,0,
Eli Apple,10644,CB,CIN,1,0,0,100.0,0,0,7,43.3,38.5,74.5,,40.1,26.6,0,0,0,24,50.0,1,0,0,118.8,2,0,5,20,21,28,0,0,0,0,0,0,28,0,7,3,0,1,2,0,0,46,26,23.0
Sheldon Rankins,10646,DI,NYJ,1,2,0,,0,0,22,63.4,40.6,77.0,62.5,28.0,30.0,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,1,42,42,7,12,2,21,0,0,28,13,0,0,1,0,2,0,0,0,
Karl Joseph,10648,S,PIT,1,0,0,,0,0,25,,59.7,63.6,59.7,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,
Keanu Neal,10651,LB,DAL,1,0,0,100.0,0,0,9,61.6,55.0,75.3,55.5,50.9,47.5,0,0,0,14,20.0,1,0,0,102.8,3,0,24,0,20,34,4,0,0,4,0,0,30,2,12,6,3,4,3,0,0,26,3,8.7
Shaq Lawson,10653,ED,NYJ,1,0,0,,0,0,22,,66.4,80.0,60.7,65.5,71.2,0,3,0,,33.3,1,0,0,0.0,0,0,0,0,0,35,35,0,0,34,1,0,0,20,15,0,1,2,0,3,0,0,0,
William Jackson III,10658,CB,WAS,1,0,0,50.0,0,0,32,63.4,58.2,0.0,,59.6,79.1,0,0,0,12,0.0,0,0,1,106.3,3,0,6,37,35,56,1,0,0,1,0,0,55,0,21,12,0,4,6,0,1,33,10,11.0
Kenny Clark,10661,DI,GB,1,2,0,,0,0,12,,78.7,78.0,68.8,74.1,40.5,0,1,0,,16.7,1,0,0,0.0,0,0,0,0,0,54,54,9,27,0,18,0,0,35,19,0,3,3,0,1,0,0,0,
Emmanuel Ogbah,10666,ED,MIA,1,0,0,,0,0,17,,55.6,79.4,51.4,64.6,69.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,37,37,0,5,31,1,0,0,30,7,0,0,1,0,0,0,0,0,
Myles Jack,10670,LB,JAX,1,4,0,0.0,0,0,15,75.5,70.2,75.0,54.2,60.2,80.3,0,0,0,,0.0,0,0,0,39.6,0,0,32,1,13,34,0,0,0,0,0,0,34,3,18,1,0,2,1,0,0,0,0,
Xavien Howard,10672,CB,MIA,1,1,0,66.7,0,0,17,29.9,30.9,76.6,,49.5,44.7,0,0,0,62,20.0,1,1,0,149.3,6,0,11,44,45,62,0,0,0,0,0,0,62,0,17,7,0,3,9,0,3,123,68,20.5
Reggie Ragland,10675,LB,NYG,1,0,1,100.0,0,0,21,57.5,59.7,75.0,74.9,56.1,79.9,0,2,0,-2,0.0,0,0,0,79.2,1,0,54,0,21,60,6,0,0,6,0,0,54,6,33,0,4,6,1,2,0,-2,3,-2.0
Austin Johnson,10677,DI,NYG,1,1,0,,0,0,21,,64.7,77.6,58.7,64.5,71.1,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,45,45,10,31,0,4,0,0,21,24,0,4,3,0,1,0,0,0,
Jihad Ward,10678,ED,JAX,1,0,0,,0,0,15,61.4,56.9,74.9,50.0,54.5,73.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,27,27,0,4,15,8,0,0,15,12,0,2,3,0,0,0,0,0,
A'Shawn Robinson,10680,DI,LA,1,0,0,,0,0,26,,62.6,72.4,54.5,65.0,70.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,13,13,0,1,0,12,0,0,6,7,0,2,3,0,0,0,0,0,
Jarran Reed,10683,DI,KC,1,0,0,,0,0,16,,43.8,75.6,56.5,43.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,27,27,3,21,0,3,0,0,17,10,0,0,0,0,0,0,0,0,
Deion Jones,10686,LB,ATL,1,1,0,100.0,0,0,2,57.9,46.3,72.4,66.6,32.0,61.1,0,1,0,15,16.7,1,0,0,106.3,4,0,49,0,36,56,5,0,0,5,0,0,51,3,17,2,0,4,4,1,0,38,18,9.5
Mackensie Alexander,10688,CB,MIN,1,1,0,75.0,0,0,18,68.4,72.4,76.0,56.4,78.7,82.5,0,1,0,10,0.0,0,0,0,85.4,3,0,3,1,29,43,2,0,0,2,0,1,41,2,12,36,2,3,4,1,0,20,17,6.7
T.J. Green,10691,CB,ATL,1,0,0,,0,0,2,64.6,65.1,70.2,,,,0,0,0,,,0,0,0,0.0,0,0,1,5,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,
Vonn Bell,10695,S,CIN,1,0,0,100.0,0,0,7,63.8,59.5,76.1,57.1,51.9,43.7,0,1,0,12,18.2,2,0,0,141.7,2,0,27,4,37,64,8,0,0,8,0,20,56,4,23,5,4,9,2,1,1,17,12,8.5
James Bradberry,10696,CB,NYG,1,1,0,66.7,0,0,21,60.8,57.7,77.2,,49.4,44.5,0,0,0,49,25.0,1,1,1,149.3,4,0,12,58,39,77,0,0,0,0,0,0,77,0,38,7,1,2,6,0,1,81,28,20.3
Adam Gotsis,10697,DI,JAX,1,1,0,,0,0,15,,30.3,76.9,58.5,29.4,68.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,39,39,2,15,5,17,0,0,17,22,0,0,0,0,0,0,0,0,
Kevin Byard,10698,S,TEN,1,1,0,50.0,0,0,31,82.7,90.0,74.7,58.8,77.7,71.5,0,0,1,12,9.1,1,1,0,26.0,2,0,19,2,42,71,0,0,0,0,0,42,71,1,28,8,2,9,4,0,0,21,5,10.5
Carl Nassib,10699,ED,LV,1,0,0,,0,0,23,,26.7,75.2,54.7,27.8,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,12,12,0,0,11,1,0,0,6,6,0,0,0,0,0,0,0,0,
Maliek Collins,10701,DI,HST,1,1,0,,0,0,13,60.0,53.7,0.0,53.6,67.1,69.9,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,37,37,0,26,1,10,0,0,23,14,0,1,2,0,0,0,0,0,
Yannick Ngakoue,10703,ED,LV,1,0,0,,0,0,23,,40.8,0.0,76.1,38.1,73.2,1,1,0,,0.0,0,0,2,0.0,0,2,0,0,0,53,53,0,0,53,0,0,0,21,32,0,2,1,0,4,0,0,0,
Jonathan Bullard,10706,DI,ATL,1,0,0,,0,0,2,60.0,62.9,75.3,52.2,71.6,69.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,18,18,3,2,6,7,0,0,10,7,0,1,2,0,0,0,0,0,
Jordan Jenkins,10717,ED,HST,1,2,0,,0,0,13,,89.1,79.0,68.9,84.5,75.3,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,30,30,0,0,30,0,0,0,14,16,0,3,4,0,2,0,0,0,
Kendall Fuller,10718,CB,WAS,1,0,0,25.0,0,0,32,71.2,70.8,77.6,59.1,64.9,75.4,0,0,0,14,0.0,0,1,0,41.7,1,0,2,40,34,53,0,0,0,0,0,0,53,1,18,11,0,2,4,0,0,14,-1,14.0
Nick Vigil,10721,LB,MIN,1,2,0,100.0,0,0,18,57.3,54.5,69.9,,54.5,78.6,0,0,0,14,0.0,0,0,0,118.8,1,0,20,1,13,25,2,0,0,2,0,0,23,0,12,2,1,3,1,0,0,14,0,14.0
Kyler Fackrell,10722,ED,LAC,1,1,0,100.0,0,0,27,46.7,58.6,76.6,71.2,58.6,25.3,0,1,0,12,50.0,1,0,0,116.7,1,0,0,0,2,33,32,0,0,32,0,0,1,13,18,1,0,0,1,1,0,12,12,12.0
Javon Hargrave,10723,DI,PHI,1,1,0,,0,0,24,,89.7,77.2,84.5,73.7,70.6,1,4,0,,0.0,0,0,0,0.0,0,1,0,0,0,49,49,15,32,0,2,0,0,34,15,0,2,1,0,6,0,0,0,
Justin Simmons,10732,S,DEN,1,1,0,100.0,0,0,10,46.5,57.7,73.8,66.0,76.2,85.4,0,1,0,14,0.0,0,0,0,118.8,1,0,9,0,27,65,0,0,0,0,0,47,65,1,37,9,2,5,1,1,0,14,10,14.0
Joe Schobert,10733,LB,PIT,1,1,0,66.7,0,0,25,69.1,73.7,73.1,55.0,73.5,60.5,0,0,0,9,16.7,1,1,0,78.5,2,0,40,0,29,49,8,0,0,8,0,0,41,3,17,1,2,4,3,0,0,15,1,7.5
Tavon Young,10738,CB,BLT,1,0,0,87.5,0,0,3,63.6,59.3,0.0,79.8,51.1,81.3,0,0,0,76,0.0,0,1,1,153.1,7,1,4,0,32,44,2,0,0,2,0,0,42,1,11,38,4,3,8,1,1,90,102,12.9
Miles Killebrew,10745,LB,PIT,1,0,0,,0,0,25,60.0,60.6,64.2,,,,0,0,0,,,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Nick Kwiatkoski,10747,LB,LV,1,0,0,100.0,0,0,23,50.2,48.9,67.9,,57.3,80.1,0,0,0,13,0.0,0,0,0,108.3,2,0,9,0,7,12,0,0,0,0,0,1,12,0,5,2,0,5,2,0,0,20,1,10.0
De'Vondre Campbell,10749,LB,GB,1,1,0,100.0,0,0,12,74.0,80.5,76.8,54.4,79.2,81.8,0,0,1,9,0.0,0,0,0,57.6,3,0,45,0,37,59,1,0,0,1,0,0,58,3,19,13,3,8,3,0,0,22,13,7.3
Hassan Ridgeway,10750,DI,PHI,1,0,0,,0,0,24,,52.0,75.3,63.5,49.8,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,21,21,5,16,0,0,0,0,9,12,0,0,0,0,0,0,0,0,
Andrew Billings,10756,DI,CLV,1,0,0,,0,0,8,,59.2,74.9,53.8,63.8,67.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,21,21,2,18,0,1,0,0,15,6,0,1,1,0,0,0,0,0,
Deon Bush,10758,S,CHI,1,0,0,0.0,0,0,6,76.6,82.0,71.1,,61.9,74.8,0,0,0,,0.0,0,1,0,39.6,0,0,5,0,8,15,1,0,0,1,0,8,14,0,7,1,0,1,1,0,0,0,0,
Dean Lowry,10771,DI,GB,1,1,2,,0,0,12,,66.8,77.4,74.1,54.6,25.4,0,3,0,,50.0,1,0,0,0.0,0,1,0,0,0,46,46,0,29,3,14,0,0,26,20,0,1,0,0,4,0,0,0,
Matthew Judon,10780,ED,NE,1,1,0,,0,0,19,78.3,70.2,78.4,72.3,49.6,74.2,0,1,0,,0.0,0,0,0,0.0,0,2,0,0,8,53,52,0,0,52,0,0,1,23,22,1,3,1,0,3,0,0,0,
Quinton Jefferson,10781,DI,LV,1,1,0,,0,0,23,,47.3,76.1,51.8,50.6,71.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,34,34,0,12,0,22,0,0,15,19,0,2,4,0,0,0,0,0,
Matt Ioannidis,10786,DI,WAS,1,2,0,,0,0,32,,84.7,76.8,85.7,62.7,71.8,3,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,40,40,1,13,0,26,0,0,26,14,0,3,3,0,5,0,0,0,
D.J. Reader,10800,DI,CIN,1,2,0,,0,0,7,60.0,72.2,0.0,55.3,84.1,39.6,1,0,0,,16.7,1,0,1,0.0,0,0,0,0,0,49,49,23,25,0,1,0,0,29,20,0,3,3,0,1,0,0,0,
DeAndre Houston-Carson,10819,S,CHI,1,0,0,100.0,0,0,6,93.2,94.4,71.4,,60.0,73.3,0,0,1,4,0.0,0,0,0,43.8,1,0,12,0,16,17,0,0,0,0,0,3,17,0,1,2,1,1,1,0,0,4,10,4.0
Anthony Brown,10823,CB,DAL,1,0,0,25.0,0,0,9,80.2,79.4,76.7,,63.5,29.5,0,0,1,38,33.3,1,0,0,14.1,2,0,10,51,44,64,0,0,0,0,0,0,64,0,20,3,0,2,8,0,0,51,0,25.5
Kamu Grugier-Hill,10842,LB,HST,1,0,0,100.0,0,0,13,61.5,52.9,73.2,54.7,47.1,77.7,0,0,0,20,0.0,0,0,0,104.2,4,0,45,0,29,64,8,0,0,8,0,0,56,4,31,11,3,4,4,0,0,36,19,9.0
Maurice Canady,10843,CB,DAL,1,0,0,,0,0,9,63.8,64.6,70.6,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,5,4,7,0,0,0,0,0,0,7,0,3,1,0,0,0,0,0,0,0,
Elandon Roberts,10848,LB,MIA,1,1,0,75.0,0,0,17,61.3,36.5,75.0,59.2,29.0,27.8,0,0,0,19,42.9,3,1,0,104.2,3,0,43,0,25,44,1,0,0,1,0,0,43,1,18,0,3,3,4,0,0,38,25,12.7
Stephen Weatherly,10861,ED,MIN,1,0,0,,0,0,18,,45.5,73.4,57.2,51.8,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,7,7,0,0,7,0,0,0,3,4,0,0,0,0,0,0,0,0,
Jayron Kearse,10878,S,DAL,1,2,0,75.0,0,0,9,53.1,62.6,77.7,80.5,71.5,84.4,0,2,0,18,0.0,0,0,1,103.1,3,0,25,1,42,68,14,0,0,14,0,10,54,2,24,18,1,4,4,2,0,37,20,12.3
Clayton Fejedelem,10879,S,MIA,1,0,0,,0,0,17,60.9,62.6,66.3,,60.1,,0,0,0,,,0,0,0,0.0,0,0,5,0,2,6,0,0,0,0,0,1,6,0,4,0,0,0,0,0,0,0,0,
Mike Hilton,10898,CB,CIN,1,0,0,60.0,0,0,7,70.1,68.4,75.3,,57.3,47.5,0,0,0,15,20.0,1,1,0,67.9,3,0,5,2,36,49,1,0,0,1,0,0,48,0,13,41,2,4,5,0,0,19,5,6.3
Jarrod Wilson,10902,S,NYJ,1,0,0,100.0,0,0,22,39.6,48.4,73.7,82.7,68.1,51.0,2,0,0,39,25.0,1,0,1,118.8,2,0,22,0,31,51,2,0,0,2,0,18,49,2,18,9,0,3,2,2,0,52,1,26.0
Justin Zimmer,10975,DI,BUF,1,0,0,,0,0,4,,59.2,75.6,63.0,54.3,,2,2,0,,,0,0,0,0.0,0,0,0,0,0,30,30,0,17,0,13,0,0,27,3,0,0,0,0,4,0,0,0,
Sharrod Neasman,11050,S,NYJ,1,2,0,,0,0,22,57.4,50.5,77.1,,41.1,42.0,0,0,0,,33.3,2,1,0,0.0,0,0,15,0,41,67,0,0,0,0,0,42,67,0,26,10,2,2,0,0,0,0,0,
Brennan Scarlett,11169,ED,MIA,1,0,0,,0,0,17,,69.0,71.8,56.2,67.8,70.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,10,10,0,0,6,4,0,0,2,8,0,0,1,0,0,0,0,0,
Morgan Fox,11184,DI,CAR,1,0,0,,0,0,5,60.0,35.7,77.0,56.5,29.3,,1,0,0,,,0,0,0,0.0,0,0,1,0,1,36,35,1,13,9,12,0,1,26,9,0,0,0,0,1,0,0,0,
